halo_idx,r_scaled,rho_scaled
17,0.0011003054494530783,8032520.002461407
17,0.0013210387147392024,7797479.703754787
17,0.0015860534787928678,6329219.097170341
17,0.001904233092886742,6198566.62756696
17,0.0022862430053776014,5408307.503701445
17,0.002744888269804314,3994246.7812282536
17,0.0032955427730067214,3426063.1739328583
17,0.003956664571083289,2798458.8115958683
17,0.00475041460735845,2301740.520485329
17,0.005703399551917563,1794856.7975252245
17,0.006847563662848714,1349037.0435520536
17,0.008221259564569927,1058335.224665696
17,0.009870533835959136,799125.6732694567
17,0.011850670501474531,641514.2941535653
17,0.014228044163416009,491268.4050568055
17,0.017082344892715387,376168.4726689165
17,0.02050924945706801,278432.52028975985
17,0.024623628426541026,208272.08769297058
17,0.029563396659520607,154401.35783177224
17,0.0354941362381063,115877.83413470455
17,0.042614646814730386,86358.08444757269
17,0.05116360941880182,62613.64873263431
17,0.06142758709559115,43925.74736231022
17,0.0737506305604739,30566.709755401454
17,0.0885458108521064,21096.715901507414
17,0.10630906556152198,14490.351982228603
17,0.1276358227656924,9784.696292296017
17,0.1532409599033448,6561.96526765642
17,0.18398276661879706,4280.589992209562
17,0.2208917148134356,2877.356457230433
17,0.26520500028308136,1904.4698491910167
17,0.3184080137842777,1250.2518500738615
17,0.3822841316484654,832.9409477010043
17,0.4589744949360234,585.303945082036
17,0.5510497809401385,525.2235539411565
17,0.6615963728365803,217.77998879136098
17,0.7943198159043792,126.83956219575991
17,0.9536690281919291,69.15379652848051
17,1.1449854291964723,25.29924240721831
17,1.3746819853820282,9.562765409052354
