halo_idx,r_scaled,rho_scaled
27,0.0011003054494530783,9832513.843929987
27,0.0013210387147392024,7859312.621190626
27,0.0015860534787928678,8863691.699852066
27,0.001904233092886742,7872127.690360656
27,0.0022862430053776014,7489792.658094808
27,0.002744888269804314,6776635.430617285
27,0.0032955427730067214,5592958.35078279
27,0.003956664571083289,4567414.29393723
27,0.00475041460735845,3875228.7995962263
27,0.005703399551917563,2975778.1161957397
27,0.006847563662848714,2294661.605521173
27,0.008221259564569927,1715227.609699516
27,0.009870533835959136,1314346.1179628044
27,0.011850670501474531,951222.542893472
27,0.014228044163416009,719407.9349601448
27,0.017082344892715387,542690.2942284666
27,0.02050924945706801,398399.5932866795
27,0.024623628426541026,293135.22861547867
27,0.029563396659520607,219438.19988589955
27,0.0354941362381063,160275.589582191
27,0.042614646814730386,112429.69544718789
27,0.05116360941880182,77131.65932112218
27,0.06142758709559115,54177.55055628309
27,0.0737506305604739,39001.488234029915
27,0.0885458108521064,27281.521864409046
27,0.10630906556152198,18794.315746799577
27,0.1276358227656924,12734.3933288456
27,0.1532409599033448,8619.879608008278
27,0.18398276661879706,5688.284620624012
27,0.2208917148134356,3619.139761393906
27,0.26520500028308136,2328.100458796067
27,0.3184080137842777,1435.1039380353307
27,0.3822841316484654,858.187137833071
27,0.4589744949360234,508.1111768639294
27,0.5510497809401385,337.3290181086834
27,0.6615963728365803,186.15469687711936
27,0.7943198159043792,107.42597345802783
27,0.9536690281919291,48.12096539858393
27,1.1449854291964723,17.120134429597005
27,1.3746819853820282,7.298291520753859
