halo_idx,r_scaled,rho_scaled
36,0.0011003054494530783,4868583.716236236
36,0.0013210387147392024,2068506.4973308123
36,0.0015860534787928678,2629497.279212867
36,0.001904233092886742,2210004.6061092764
36,0.0022862430053776014,2075103.1981408792
36,0.002744888269804314,2001470.7004408464
36,0.0032955427730067214,1449611.2894708556
36,0.003956664571083289,1277979.5690510753
36,0.00475041460735845,1103216.2728156496
36,0.005703399551917563,916093.558288782
36,0.006847563662848714,702813.3874070678
36,0.008221259564569927,565725.3551936763
36,0.009870533835959136,411981.8548025369
36,0.011850670501474531,335243.6944206773
36,0.014228044163416009,261724.77736658326
36,0.017082344892715387,199981.79586839405
36,0.02050924945706801,154005.1822542318
36,0.024623628426541026,117542.5740902316
36,0.029563396659520607,85555.2152499739
36,0.0354941362381063,63401.59137553263
36,0.042614646814730386,47290.2137148726
36,0.05116360941880182,34452.11280131512
36,0.06142758709559115,25346.842381875285
36,0.0737506305604739,18195.668707514153
36,0.0885458108521064,14109.394099695031
36,0.10630906556152198,10453.67082864089
36,0.1276358227656924,7322.926871579024
36,0.1532409599033448,5362.629552767831
36,0.18398276661879706,4065.1658709983863
36,0.2208917148134356,3544.121525443299
36,0.26520500028308136,2798.3954344453928
36,0.3184080137842777,1607.5698642221232
36,0.3822841316484654,1031.5150158294055
36,0.4589744949360234,655.3864936387107
36,0.5510497809401385,464.86920885487916
36,0.6615963728365803,309.1794364529894
36,0.7943198159043792,116.46094274107405
36,0.9536690281919291,47.513245949057776
36,1.1449854291964723,12.42422340505311
36,1.3746819853820282,7.130439088865525
