halo_idx,r_scaled,m_scaled
22,0.0011003054494530783,1.9663294206611647e-05
22,0.0013210387147392024,4.115573206034996e-05
22,0.0015860534787928678,7.773860500288325e-05
22,0.001904233092886742,0.00014541691994656984
22,0.0022862430053776014,0.00023916053186181144
22,0.002744888269804314,0.000382291022249473
22,0.0032955427730067214,0.0006004164021693278
22,0.003956664571083289,0.0008944512434449391
22,0.00475041460735845,0.001290460843047862
22,0.005703399551917563,0.0018638973764220717
22,0.006847563662848714,0.002656373861539699
22,0.008221259564569927,0.0036537144351355133
22,0.009870533835959136,0.005080903765806093
22,0.011850670501474531,0.006952575002728453
22,0.014228044163416009,0.009497371101793425
22,0.017082344892715387,0.012859337125212235
22,0.02050924945706801,0.0171203272511938
22,0.024623628426541026,0.022824054428846524
22,0.029563396659520607,0.030064719555997425
22,0.0354941362381063,0.03936774414528364
22,0.042614646814730386,0.05113462522724948
22,0.05116360941880182,0.06589901546094414
22,0.06142758709559115,0.08366137213227941
22,0.0737506305604739,0.10552009600135483
22,0.0885458108521064,0.13182363893294805
22,0.10630906556152198,0.16333063825470487
22,0.1276358227656924,0.20058937977485147
22,0.1532409599033448,0.2454550724374861
22,0.18398276661879706,0.29636837128343324
22,0.2208917148134356,0.35792545701201045
22,0.26520500028308136,0.42572815372370165
22,0.3184080137842777,0.5017203838294907
22,0.3822841316484654,0.5811811275761437
22,0.4589744949360234,0.6700637902491461
22,0.5510497809401385,0.7613558923913262
22,0.6615963728365803,0.8499591533722302
22,0.7943198159043792,0.9406576984009175
22,0.9536690281919291,1.018932242492409
22,1.1449854291964723,1.0771593722113921
22,1.3746819853820282,1.1236356258553217
