halo_idx,r_scaled,m_scaled
30,0.0011003054494530783,1.8787585490198023e-05
30,0.0013210387147392024,5.0622105348589116e-05
30,0.0015860534787928678,0.0001075067391939109
30,0.001904233092886742,0.0001962258928976238
30,0.0022862430053776014,0.00032878274607846535
30,0.002744888269804314,0.0005244867616013614
30,0.0032955427730067214,0.0008230006199456189
30,0.003956664571083289,0.0012164961604903218
30,0.00475041460735845,0.001788473763191906
30,0.005703399551917563,0.002594774307146238
30,0.006847563662848714,0.0036061726593685645
30,0.008221259564569927,0.004991757089270668
30,0.009870533835959136,0.006796930928453862
30,0.011850670501474531,0.00919652309745193
30,0.014228044163416009,0.012323090449445717
30,0.017082344892715387,0.01641513094468579
30,0.02050924945706801,0.02162868591821574
30,0.024623628426541026,0.028406829261179406
30,0.029563396659520607,0.03690925545024346
30,0.0354941362381063,0.047609307264285965
30,0.042614646814730386,0.06098137123693441
30,0.05116360941880182,0.0772853423008032
30,0.06142758709559115,0.09743189647479221
30,0.0737506305604739,0.12149253095923915
30,0.0885458108521064,0.15049012540861034
30,0.10630906556152198,0.1847017967088862
30,0.1276358227656924,0.22426218922274652
30,0.1532409599033448,0.27042537428166197
30,0.18398276661879706,0.32333799942793107
30,0.2208917148134356,0.38128308809869954
30,0.26520500028308136,0.44556481185341207
30,0.3184080137842777,0.5153288574296393
30,0.3822841316484654,0.5935264413814666
30,0.4589744949360234,0.6713915894455924
30,0.5510497809401385,0.7547202717457426
30,0.6615963728365803,0.8426967939452179
30,0.7943198159043792,0.9395066125893347
30,0.9536690281919291,1.0210541274095393
30,1.1449854291964723,1.0706935376615159
30,1.3746819853820282,1.098870740877815
