halo_idx,r_scaled,m_scaled
17,0.0011003054494530783,2.1067099004471874e-05
17,0.0013210387147392024,6.413761252472548e-05
17,0.0015860534787928678,0.00013623390689558476
17,0.001904233092886742,0.0002293973002709159
17,0.0022862430053776014,0.0003745262045239444
17,0.002744888269804314,0.0005922195609034871
17,0.0032955427730067214,0.0008913723667669877
17,0.003956664571083289,0.0013403356544400662
17,0.00475041460735845,0.0019227239024747996
17,0.005703399551917563,0.00272889155771259
17,0.006847563662848714,0.003818762812877268
17,0.008221259564569927,0.005269583697651897
17,0.009870533835959136,0.007210565752597239
17,0.011850670501474531,0.009766238940717506
17,0.014228044163416009,0.013096245056691026
17,0.017082344892715387,0.017362566683974408
17,0.02050924945706801,0.022770725077300165
17,0.024623628426541026,0.029611914360685665
17,0.029563396659520607,0.03812770393604885
17,0.0354941362381063,0.048547959261416286
17,0.042614646814730386,0.061086628431122295
17,0.05116360941880182,0.07599370768668659
17,0.06142758709559115,0.09411843519686722
17,0.0737506305604739,0.11691303631970577
17,0.0885458108521064,0.14439342841889455
17,0.10630906556152198,0.17627731236777358
17,0.1276358227656924,0.2114022524590517
17,0.1532409599033448,0.2512340506256845
17,0.18398276661879706,0.29593094418908333
17,0.2208917148134356,0.3455022963043613
17,0.26520500028308136,0.40584829916603754
17,0.3184080137842777,0.47425457410682464
17,0.3822841316484654,0.552554895055623
17,0.4589744949360234,0.6406762294025508
17,0.5510497809401385,0.7363180499363191
17,0.6615963728365803,0.8466253803237338
17,0.7943198159043792,0.9427704704448312
17,0.9536690281919291,1.0300870416097878
17,1.1449854291964723,1.1117271999874285
17,1.3746819853820282,1.1931772863162735
