halo_idx,r_scaled,m_scaled
37,0.0011003054494530783,1.8243615420712917e-05
37,0.0013210387147392024,5.005299615426364e-05
37,0.0015860534787928678,9.215364712513962e-05
37,0.001904233092886742,0.00016372475377562874
37,0.0022862430053776014,0.0002685085961920311
37,0.002744888269804314,0.00041773201463324707
37,0.0032955427730067214,0.0006156050741963641
37,0.003956664571083289,0.0008789680352697326
37,0.00475041460735845,0.0012976356199245547
37,0.005703399551917563,0.001818280336931054
37,0.006847563662848714,0.002505456517777907
37,0.008221259564569927,0.0034428976793960788
37,0.009870533835959136,0.004750356784547171
37,0.011850670501474531,0.006374974127012195
37,0.014228044163416009,0.008551577782206483
37,0.017082344892715387,0.011338173091467682
37,0.02050924945706801,0.014977072690383729
37,0.024623628426541026,0.019585690616662283
37,0.029563396659520607,0.025536851523900995
37,0.0354941362381063,0.03341575446059503
37,0.042614646814730386,0.04406347687614035
37,0.05116360941880182,0.05817655065159955
37,0.06142758709559115,0.07662973375714527
37,0.0737506305604739,0.09981596560183903
37,0.0885458108521064,0.12942254671959136
37,0.10630906556152198,0.1647599620045015
37,0.1276358227656924,0.2079449386303829
37,0.1532409599033448,0.2621078938894256
37,0.18398276661879706,0.3257650137274116
37,0.2208917148134356,0.3916235298261637
37,0.26520500028308136,0.4529454668902985
37,0.3184080137842777,0.5136737847757439
37,0.3822841316484654,0.577418848195758
37,0.4589744949360234,0.6559042850906973
37,0.5510497809401385,0.7421657122199574
37,0.6615963728365803,0.8324477515169362
37,0.7943198159043792,0.9290046589486187
37,0.9536690281919291,1.02146236633077
37,1.1449854291964723,1.0833428386977852
37,1.3746819853820282,1.1195339616273825
