r_scaled,m_scaled,Q_r,Q_tot
0.001100305449453,1.4289945388207753e-05,144534553.9483453,33773517.767131045
0.0013210387147392,3.5304570959101503e-05,42139650.80688938,13408154.210257122
0.0015860534787928,6.920816688014342e-05,85368688.94902532,14653822.488252081
0.0019042330928867,0.0001269283384481,55225870.31874495,9701261.249732545
0.0022862430053776,0.0002107066457241,31645436.840276405,6464884.209798703
0.0027448882698043,0.0003334320590581,29435842.14080257,5437962.37180191
0.0032955427730067,0.0005099549138536,15929676.715758571,3432905.691106522
0.0039566645710832,0.0007554057405217,13345529.45899649,2471851.405872103
0.0047504146073584,0.0011160167153182,9173065.716225399,1613642.205865868
0.0057033995519175,0.0015864641330986,5015947.979429417,1003910.8558459339
0.0068475636628487,0.0022393185008344,3941513.0211235294,744351.7381819645
0.0082212595645699,0.0031306188200479,2434835.846356035,531892.9053372802
0.0098705338359591,0.0043292930626117,1757130.689728071,372707.4059454664
0.0118506705014745,0.0059317283111442,1249094.7121225202,262433.0250246839
0.014228044163416,0.0081222928806542,897929.5163609392,187753.53767871865
0.0170823448927153,0.0109802819582957,616143.4898721534,132421.91423221593
0.020509249457068,0.0147320931102193,416720.5956543409,91721.42127848823
0.024623628426541,0.0197405788712823,291662.9218068061,66758.98275787238
0.0295633966595206,0.0264159447326286,205567.89865540245,48547.588546061976
0.0354941362381063,0.0348884813727978,142994.25065175697,34634.2920673019
0.0426146468147303,0.0456193897743189,101928.184448812,25491.756046579012
0.0511636094188018,0.059508376106634,76072.39537559377,19328.00284152536
0.0614275870955911,0.077033453052729,54925.453701094455,14253.343797409914
0.0737506305604739,0.0983705830773841,38188.95747096831,10041.35444077408
0.0885458108521064,0.1245413571783523,26479.816004765584,7133.105955437456
0.1063090655615219,0.1566326517901603,19287.496450429717,5179.062086708632
0.1276358227656924,0.1949804207269349,13808.999905100914,3790.169034269881
0.1532409599033448,0.2400867734423164,9816.342955463733,2840.359292741707
0.183982766618797,0.2928760732664168,7155.363612766742,2165.8612858083557
0.2208917148134356,0.3530230137953984,4973.417238880197,1610.2230961335488
0.2652050002830813,0.4198158997099271,3436.097573156865,1150.808281592291
0.3184080137842777,0.4927999745126488,2595.7101523546316,826.350589814399
0.3822841316484654,0.57231119201769,1861.8009435306483,583.7435395929277
0.4589744949360234,0.6590808611949179,1444.5851763197938,376.8206705540873
0.5510497809401385,0.7567823385941247,1348.4936309069944,267.5583972146964
0.6615963728365803,0.8551041677401843,933.4759278395031,230.34431725115417
0.7943198159043792,0.9429074763004928,607.7724937178426,145.35631045747112
0.9536690281919292,1.0189078503601563,420.62112783803985,94.69302027916696
1.1449854291964725,1.074014643092215,251.80445170563834,71.0085472187063
1.3746819853820282,1.1313344159943926,366.38569285623953,87.51007732741759
