r_scaled,m_scaled,Q_r,Q_tot
0.001100305449453,1.3324133753687228e-05,51887205.1084072,12707512.930393236
0.0013210387147392,3.479079369018331e-05,51407355.60477824,15045485.402526114
0.0015860534787928,6.939652996712097e-05,58655119.68200256,13163589.473057432
0.0019042330928867,0.0001241735242878,49805026.06156878,10781255.843995143
0.0022862430053776,0.0002076344176616,37068066.53852188,8698554.144917333
0.0027448882698043,0.0003251458750726,26537626.10569684,6045560.429151363
0.0032955427730067,0.000488921685795,16141430.262851724,3464076.7401641062
0.0039566645710832,0.0007067342611851,10984179.080196558,2613035.2420204454
0.0047504146073584,0.0010146697968259,7429832.326582295,1737006.1355187607
0.0057033995519175,0.0014304938043889,5948027.923540721,1233545.8839644033
0.0068475636628487,0.0020006556945987,3639281.6983939796,859295.0408415915
0.0082212595645699,0.0027573554573602,2629505.4000206203,588563.1274820769
0.0098705338359591,0.0037862746750061,1931998.894648726,427145.47302601347
0.0118506705014745,0.0052115868718241,1348840.3906628564,314788.1128826854
0.014228044163416,0.0070469862963945,971110.3067214612,220936.46452076477
0.0170823448927153,0.0093481752301043,632933.3090848712,147332.9627567349
0.020509249457068,0.012190286982731,418306.3354123474,98251.25435522507
0.024623628426541,0.0157565283933881,285130.88421883027,66531.7564716231
0.0295633966595206,0.0203407706343095,202589.64766244715,47226.61080699521
0.0354941362381063,0.0262324434998114,138474.39749416822,32804.17661167596
0.0426146468147303,0.0340118870378323,95464.60660756777,23763.241549529415
0.0511636094188018,0.0439226368042034,64367.25542262512,17433.889703023375
0.0614275870955911,0.0564275213894521,45265.80175597527,12594.109739061398
0.0737506305604739,0.0719725291595004,33616.03191855688,8700.1322268975
0.0885458108521064,0.0918373321269421,25492.198388451638,6433.533309842457
0.1063090655615219,0.1165291726614835,19140.191666198632,4833.545250766633
0.1276358227656924,0.1464096529486066,14321.822175453586,3665.3174455277776
0.1532409599033448,0.1829784782652542,11111.946343774827,2891.2984279712955
0.183982766618797,0.2275887884170785,8600.632238093573,2264.1501325784
0.2208917148134356,0.2832192675276816,6723.008704837048,1779.2116346291573
0.2652050002830813,0.3424046995467337,4328.28892973152,1159.3771974414296
0.3184080137842777,0.4107945171857983,3001.1801381385435,859.5801291495939
0.3822841316484654,0.4813854076980067,1664.9455409838997,519.3990117159532
0.4589744949360234,0.5533177793988329,1230.2515525355857,320.25080253709984
0.5510497809401385,0.6310685412295158,908.5525899253022,218.99664837110257
0.6615963728365803,0.7235324777577078,795.1332251396066,198.08127963556655
0.7943198159043792,0.8891977246693514,665.2653204850603,214.0696838414538
0.9536690281919292,1.019307705716694,401.57659975243456,134.20149131708476
1.1449854291964725,1.0729127314393234,320.3121257409384,73.07135468903964
1.3746819853820282,1.12007183734378,190.25484615585694,46.71557237649858
