halo_idx,r_scaled,m_scaled
62,0.0011003054494530783,1.5723576195476922e-06
62,0.0013210387147392024,6.289430478190769e-06
62,0.0015860534787928678,1.2775405658825001e-05
62,0.001904233092886742,2.417499840054577e-05
62,0.0022862430053776014,4.500873685955269e-05
62,0.002744888269804314,7.350771871385462e-05
62,0.0032955427730067214,0.00012578860956381538
62,0.003956664571083289,0.00020519266935097383
62,0.00475041460735845,0.0003148646133144254
62,0.005703399551917563,0.00046895566003009916
62,0.006847563662848714,0.0007034334900451487
62,0.008221259564569927,0.0010039503400812015
62,0.009870533835959136,0.0014163011258075838
62,0.011850670501474531,0.001944023651868278
62,0.014228044163416009,0.002615223810712699
62,0.017082344892715387,0.0034969233458740675
62,0.02050924945706801,0.004628038108436189
62,0.024623628426541026,0.006141432317250843
62,0.029563396659520607,0.008114544585080754
62,0.0354941362381063,0.010663925920474892
62,0.042614646814730386,0.014004399683203965
62,0.05116360941880182,0.018353147769467993
62,0.06142758709559115,0.024122127875588477
62,0.0737506305604739,0.03170855684520365
62,0.0885458108521064,0.041671014722657836
62,0.10630906556152198,0.055856825166217115
62,0.1276358227656924,0.07497885581164393
62,0.1532409599033448,0.10198822536612687
62,0.18398276661879706,0.14102396871842277
62,0.2208917148134356,0.19599241182959543
62,0.26520500028308136,0.2662217649066931
62,0.3184080137842777,0.35583357035995516
62,0.3822841316484654,0.4620842606879733
62,0.4589744949360234,0.5755931503325261
62,0.5510497809401385,0.6953161938342338
62,0.6615963728365803,0.8212836590772727
62,0.7943198159043792,0.9289113415906097
62,0.9536690281919291,1.0211533082519704
62,1.1449854291964723,1.0686984544965559
62,1.3746819853820282,1.0959230405002145
