halo_idx,r_scaled,m_scaled
33,0.0011003054494530783,3.953794717786324e-06
33,0.0013210387147392024,1.0543452580763531e-05
33,0.0015860534787928678,2.0145525466816033e-05
33,0.001904233092886742,3.520760058219251e-05
33,0.0022862430053776014,5.554140198795075e-05
33,0.002744888269804314,9.074900257014326e-05
33,0.0032955427730067214,0.00014817316394751605
33,0.003956664571083289,0.00023496837179987296
33,0.00475041460735845,0.00035847738774596
33,0.005703399551917563,0.0005219009027477948
33,0.006847563662848714,0.0007666596233726625
33,0.008221259564569927,0.0010984018277888294
33,0.009870533835959136,0.0015834006465039517
33,0.011850670501474531,0.0022380360862060016
33,0.014228044163416009,0.0031513626660146423
33,0.017082344892715387,0.004405656971247618
33,0.02050924945706801,0.006092044556352956
33,0.024623628426541026,0.008355121342438272
33,0.029563396659520607,0.011378268094033271
33,0.0354941362381063,0.015371977310875343
33,0.042614646814730386,0.02057535943542109
33,0.05116360941880182,0.027411847054351526
33,0.06142758709559115,0.03629489412958374
33,0.0737506305604739,0.04761404357878916
33,0.0885458108521064,0.06220166332803127
33,0.10630906556152198,0.08035522936083876
33,0.1276358227656924,0.10285702820351651
33,0.1532409599033448,0.12905920235016438
33,0.18398276661879706,0.16282630372351006
33,0.2208917148134356,0.20907817088405234
33,0.26520500028308136,0.2636864773186055
33,0.3184080137842777,0.33373454040205325
33,0.3822841316484654,0.43135806233079327
33,0.4589744949360234,0.541798280527085
33,0.5510497809401385,0.6729081844042079
33,0.6615963728365803,0.8027184194748127
33,0.7943198159043792,0.9251826922357095
33,0.9536690281919291,1.0246635563021145
33,1.1449854291964723,1.0841512219702938
33,1.3746819853820282,1.1216249117535946
