halo_idx,r_scaled,m_scaled
68,0.0011003054494530783,3.277957365247284e-06
68,0.0013210387147392024,9.628999760413897e-06
68,0.0015860534787928678,1.7209276167548242e-05
68,0.001904233092886742,3.011623329320942e-05
68,0.0022862430053776014,5.388142419125223e-05
68,0.002744888269804314,8.707074251438099e-05
68,0.0032955427730067214,0.00013296214562784296
68,0.003956664571083289,0.0001995456546094284
68,0.00475041460735845,0.0002962453968842233
68,0.005703399551917563,0.00044088526562575974
68,0.006847563662848714,0.000637152962869941
68,0.008221259564569927,0.0009075844455028418
68,0.009870533835959136,0.0012874177552008707
68,0.011850670501474531,0.0018362707415444629
68,0.014228044163416009,0.0025684844680065747
68,0.017082344892715387,0.003574407634466835
68,0.02050924945706801,0.004913248345835022
68,0.024623628426541026,0.006739480342948415
68,0.029563396659520607,0.009219459962093314
68,0.0354941362381063,0.012532860241352336
68,0.042614646814730386,0.01686365653784998
68,0.05116360941880182,0.02264392460679291
68,0.06142758709559115,0.030344051330094105
68,0.0737506305604739,0.04070034788092224
68,0.0885458108521064,0.05460933559867245
68,0.10630906556152198,0.07311340492549337
68,0.1276358227656924,0.09628036860437855
68,0.1532409599033448,0.12251775397282379
68,0.18398276661879706,0.15298145074674943
68,0.2208917148134356,0.18965236953644143
68,0.26520500028308136,0.2361272490609174
68,0.3184080137842777,0.2982457703663654
68,0.3822841316484654,0.38624704302780594
68,0.4589744949360234,0.5153401746029804
68,0.5510497809401385,0.6849037872988392
68,0.6615963728365803,0.8247242392241209
68,0.7943198159043792,0.9374962162053938
68,0.9536690281919291,1.0190020114752616
68,1.1449854291964723,1.0540902914745451
68,1.3746819853820282,1.0782072481723461
