halo_idx,r_scaled,m_scaled
48,0.0011003054494530783,2.576852719257443e-06
48,0.0013210387147392024,6.656869524748393e-06
48,0.0015860534787928678,1.5675854042149445e-05
48,0.001904233092886742,3.11369703576941e-05
48,0.0022862430053776014,5.518759573743024e-05
48,0.002744888269804314,9.68467146987589e-05
48,0.0032955427730067214,0.00015847644223433274
48,0.003956664571083289,0.00025832948510555865
48,0.00475041460735845,0.0003884605474280595
48,0.005703399551917563,0.0005971856176879124
48,0.006847563662848714,0.0008920205163162849
48,0.008221259564569927,0.001321281231799254
48,0.009870533835959136,0.0019272710962779625
48,0.011850670501474531,0.0027866514781503195
48,0.014228044163416009,0.003989397484863731
48,0.017082344892715387,0.005687328689127781
48,0.02050924945706801,0.008065549011275796
48,0.024623628426541026,0.011263423235874283
48,0.029563396659520607,0.015640637054986258
48,0.0354941362381063,0.02155236666841604
48,0.042614646814730386,0.029537174294488436
48,0.05116360941880182,0.04009024513075408
48,0.06142758709559115,0.053848276536596164
48,0.0737506305604739,0.07215380877874783
48,0.0885458108521064,0.09551748817107525
48,0.10630906556152198,0.12449097593322611
48,0.1276358227656924,0.1599660778437901
48,0.1532409599033448,0.20093309711227156
48,0.18398276661879706,0.24744679185895466
48,0.2208917148134356,0.29777401389241215
48,0.26520500028308136,0.3570218705644857
48,0.3184080137842777,0.4254811167569982
48,0.3822841316484654,0.50630839705104
48,0.4589744949360234,0.5987710263234355
48,0.5510497809401385,0.6990157508079885
48,0.6615963728365803,0.8116231409509058
48,0.7943198159043792,0.9184774926603542
48,0.9536690281919291,1.0215103717871437
48,1.1449854291964723,1.0948171074200326
48,1.3746819853820282,1.1913990505018879
