m_scaled,slope_Q_r,slope_Q_tot
8.015567680622388e-06,0.6070487470710589,0.0032093781343623395
2.037290118824857e-05,0.5323810305933636,-0.04214853637774946
4.575553217688613e-05,-0.04953225865585434,-0.4739006637754447
9.351495627392784e-05,-0.31337014648869055,-0.61113782740765
0.0001499579120249,-0.6825081590652833,-0.8477336566974935
0.0002327854447247,-0.8804481715832458,-0.9291403566068874
0.0003510150680139,-1.0409384445117251,-0.9602612579182597
0.0005296954308944,-1.1514321279060233,-0.9988755187784274
0.0007922052724348,-1.1594840654356107,-1.039219427476605
0.0011238493852205,-1.1743492197287635,-1.0933934338505669
0.0016071213199647,-1.168900482575265,-1.1337763332446085
0.0022710775095096,-1.18739582597697,-1.1697539065966882
0.0031043625663077,-1.1564492672313527,-1.1831352949398364
0.004280647123439,-1.1166361785229086,-1.1776114448607797
0.0059091432905521,-1.0953450398611315,-1.1736234045712644
0.0080766863841871,-1.079655132012609,-1.1712740205284393
0.0108647680090969,-1.0683609626029504,-1.1737335099909763
0.0144357034108142,-1.0645520257644603,-1.1791484926157785
0.0190663636563071,-1.0690316937284052,-1.1845061126575076
0.0249110484234276,-1.0799647430945176,-1.1869069520313094
0.0324690607822811,-1.0924537786323762,-1.1836312351521803
0.0418115388960332,-1.1076419203904653,-1.1770025841414
0.0541324683671099,-1.1221266990331231,-1.166353159520868
0.0699715640860064,-1.137080721744809,-1.154847046382975
0.0906717676212137,-1.1498453005837963,-1.144084069791931
0.1177714000034379,-1.1593163398360087,-1.1347156225232662
0.1539306277566856,-1.1656541926243644,-1.1285038745047729
0.2069519380540692,-1.1681435994393068,-1.1254716515876284
0.2628304642476081,-1.1617482339255085,-1.1206052233087707
0.3229154935635402,-1.1460492265186697,-1.1128178468570085
0.3876705929993949,-1.122974129438909,-1.102810336713599
0.46483612907876,-1.0935531881853215,-1.0916260532533084
0.5555406269346697,-1.0563369307794424,-1.0773703396239054
0.6717984205744167,-1.0109485734825996,-1.0599087406995769
0.7870960160024226,-0.957300075408617,-1.0358810493486974
0.8720346488400712,-0.9025508993855993,-1.009399415949483
0.9501927793838868,-0.8519497369904693,-0.9878569683656943
1.02746852951886,-0.7973833372897549,-0.9682468011882511
1.091459812151149,-0.737586884400147,-0.9491408494296238
1.1363870690010376,-0.6684437555451822,-0.9271166058553095
