m_scaled,slope_Q_r,slope_Q_tot
2.736098187841984e-05,-0.7197627619236979,-0.7255759406721534
6.807672872130651e-05,-0.7541194121809485,-0.7527949211743852
0.0001384335392658,-0.8116290131752588,-0.8351557016902116
0.0002335455238907,-0.906088202768201,-0.9618922602962271
0.0003869624579947,-1.0274227622660557,-1.0742193853446487
0.0005931470000071,-1.1758614786523387,-1.19815470879681
0.00090649538771,-1.2946485502822722,-1.282962708420654
0.0013322192366992,-1.3835504582446712,-1.354684207851486
0.0018657583833284,-1.4720740027923027,-1.4220602834864207
0.0026598783097521,-1.4910801489726953,-1.4298408676834256
0.0037074130445258,-1.4807468580615342,-1.4121640351481912
0.0050852339176891,-1.4581103991205988,-1.3890526238899688
0.0068734695190287,-1.4335628584324454,-1.3600957795631303
0.0091981758007702,-1.3969357569846204,-1.3253657592103512
0.012341431457041,-1.3504404617457002,-1.2829735455015254
0.0165778234845497,-1.305922914741536,-1.2415051602263532
0.022138291599389,-1.26471223048395,-1.2016205239278448
0.0294042609179832,-1.2352167263189546,-1.1700240172189724
0.0385278454705373,-1.214093773625774,-1.146735085976193
0.049920111437177,-1.1987105403576779,-1.1283953304324572
0.0642344651232369,-1.187198909207792,-1.1141801147603028
0.0821275700937993,-1.181047727401634,-1.1054481791192092
0.1039479531418391,-1.1801896347813576,-1.102619049669515
0.1301747571762035,-1.1812622689403403,-1.1034099216628435
0.1610467393363791,-1.1813216371498703,-1.1052009264163685
0.1980983946893807,-1.1794379499389003,-1.1071015888779836
0.2417743391907326,-1.1747929138919748,-1.1096629962576867
0.2913817536921563,-1.1653994116035302,-1.1120827792693744
0.3485505709712661,-1.1493849385010866,-1.1134569127059093
0.4099320022817283,-1.1262573688179307,-1.1134549279824242
0.4718117943335475,-1.0959046988143104,-1.1121201883433647
0.5366019479696962,-1.0601283484387571,-1.1104928708299528
0.6074007686619307,-1.0209360911540872,-1.1098458511887472
0.6814360026392127,-0.9791578162639587,-1.1101245885661322
0.762749583522129,-0.9362399979917946,-1.1122071194118963
0.8480314839553404,-0.8910522398622138,-1.114615712349127
0.9365888847905685,-0.8431012299083369,-1.116784046092369
1.020108281974445,-0.7909980432161515,-1.1189540641545763
1.078974457307941,-0.7374084263281464,-1.1237011899574405
1.1263122132173549,-0.6886509603175708,-1.1338226257454174
