m_scaled,slope_Q_r,slope_Q_tot
1.42670841226582e-05,-1.2323653734595612,-1.3424624962427267
4.0898974484953506e-05,-1.203835387258746,-1.3058871332174
7.799339320386482e-05,-1.3012899305557006,-1.377608906140844
0.000136012868636,-1.2733785360082133,-1.3773274220753757
0.0002114698913291,-1.348215411170376,-1.3820721065092951
0.0003145099433261,-1.3365793998428581,-1.3421580993264592
0.0004622535255741,-1.438929140830579,-1.3878578775608212
0.0006734063705894,-1.4806948002639182,-1.393550352986019
0.0009663571645747,-1.4343663970923415,-1.361972657208898
0.0013528366211418,-1.408831741729672,-1.3228665601806178
0.0018838891968185,-1.3276613011423555,-1.2660522823929168
0.0026631890362295,-1.2568995287781062,-1.203026010707635
0.003732903299115,-1.2025493756536987,-1.143081141465954
0.0052334835025048,-1.1551346596241605,-1.0980360905396267
0.0073367687484985,-1.1188361115335008,-1.0601291940242559
0.0102732517072554,-1.0905183965397716,-1.0335085506761572
0.0143362002190746,-1.0767573718340537,-1.0189370826451176
0.0198743652291767,-1.0773789528585016,-1.018510387301032
0.0272257181081117,-1.087027810608373,-1.0262729040111527
0.036784030377665,-1.1059793780523877,-1.041673178775674
0.0493019699868853,-1.1303263125078695,-1.0612314889939838
0.0651349458535837,-1.1575305222946812,-1.0830228758814076
0.0846795829163701,-1.1847213993203163,-1.1044475275827361
0.1082811446110128,-1.20712107418779,-1.122009899304333
0.1367569763345832,-1.2236277887549212,-1.134034598369502
0.1715832457243057,-1.236480022109209,-1.1422164697200803
0.2132174506110469,-1.2455726877465083,-1.146974894097353
0.2616256670392262,-1.2489912778845969,-1.1474320512883933
0.3157597398952989,-1.2441234226514244,-1.141672064100831
0.3729942086543822,-1.2288698061388263,-1.1283676509001608
0.4313900180610499,-1.2028235533053149,-1.1078067932351552
0.4912651655680803,-1.1675509704141578,-1.0816303664875329
0.557892765467208,-1.1255328986373425,-1.052675333929367
0.6325359302727589,-1.0779107531653287,-1.020991116203641
0.7186660000749325,-1.0254109844869712,-0.9859782188994898
0.8209777966890252,-0.969834507532449,-0.9493627137545986
0.926624286432054,-0.90891228559811,-0.9092513950202523
1.02032034946763,-0.8427594044639648,-0.8655388568867199
1.0985261637017656,-0.7725895600142225,-0.8177311990359593
1.157099519044182,-0.6958494885655577,-0.7636331685092992
