m_scaled,slope_Q_r,slope_Q_tot
1.877275716885578e-05,-0.31994229561704407,-0.49283697921279296
5.029682109391549e-05,-0.3646270948692935,-0.5225909200277314
0.0001005936421878,-0.5357857593904456,-0.6720861906660422
0.0001859565568613,-0.6314814516437084,-0.758932107989074
0.0002971762880126,-0.9636701436364546,-1.0345683584782024
0.0004615264639814,-1.0118107952338433,-1.0534831308145955
0.0007154899902092,-1.1044112169132347,-1.1003752977900176
0.0010583584607649,-1.1796990792019257,-1.155126229212382
0.0015202391277118,-1.2302737321297599,-1.2042160875753982
0.002133364460906,-1.2627047826709652,-1.2361948552293258
0.0030068289737059,-1.2728935117577262,-1.2415964104541386
0.0042125358680981,-1.2752913221208357,-1.23128715776464
0.0059081054637078,-1.2603896443485612,-1.2132537825238932
0.0080843284834332,-1.2523645264659444,-1.2025207640287332
0.0110550287546633,-1.2361048252197917,-1.1888377072028493
0.0149661378991634,-1.2263928985105559,-1.1794308340312039
0.0200106965331039,-1.2182722226673313,-1.1747346696949923
0.0263952049853421,-1.2143369576335057,-1.1740387501159888
0.0344756372361554,-1.2119729970530033,-1.1745483523013551
0.0444485759313687,-1.2098951525557746,-1.1750670875864877
0.0566760165016719,-1.2056180046924374,-1.1729419201171398
0.0716170059902884,-1.20010683432329,-1.1692183338352466
0.0899912848230128,-1.1917264651102495,-1.1630396874962914
0.1123081968641624,-1.1823907213444202,-1.1564380920132449
0.1398956490312096,-1.1723759445379565,-1.1510512136659607
0.1737340751325203,-1.1630744462824834,-1.1482621643067257
0.2122153937049511,-1.1555107731591292,-1.1490022181873623
0.2580290678651645,-1.1480555947799966,-1.1528621697291244
0.3108145189943325,-1.139957955178113,-1.1580054423765247
0.3714027072494009,-1.1306058683089049,-1.1623033059880865
0.4386311384977625,-1.1210124204508207,-1.1648376672466996
0.5095624075469396,-1.1093283474194506,-1.165077675021243
0.5818796727999229,-1.0984238291762274,-1.164260228101752
0.6610978744287708,-1.087685032405172,-1.1616831985209286
0.7421844967003678,-1.0768164855309041,-1.1570077760624522
0.8506180673254715,-1.0662157075576382,-1.1524918644796815
0.9381830618351512,-1.051149536379829,-1.147779167991681
1.0193713403578324,-1.0380481949886617,-1.1455356651060709
1.0785349242858606,-1.0262782565341848,-1.145708306615613
1.1313897991962567,-1.0186788261403499,-1.14908425544959
