m_scaled,slope_Q_r,slope_Q_tot
7.710811251771691e-06,-0.4820147500470554,-0.7059597373681975
2.447344440779711e-05,-0.5155257808669,-0.7332551153790182
4.82763834893532e-05,-0.6338970647554931,-0.7482803852120603
8.381316578012709e-05,-0.6865554035756112,-0.7033858785796007
0.0001461701611205,-0.7524325467874646,-0.7305870316495794
0.0002363531274999,-0.8850106995129513,-0.9009385911761795
0.0003707894454112,-0.9768338168650059,-0.9981622623963545
0.0005669122533367,-1.037921882356406,-1.050648495858658
0.0008357848891594,-1.1104983564638,-1.105667453303383
0.0011800893741841,-1.2018594949067913,-1.181339419081488
0.0016796158422337,-1.1992688547915158,-1.1831209856690514
0.0023685600649463,-1.2002580365741073,-1.187214309701874
0.0033139725749462,-1.1939477427725982,-1.1786953593780398
0.0046087183599176,-1.1768598277065498,-1.168543418963641
0.0063248767424315,-1.1723387112060055,-1.161893760357415
0.0086830439748211,-1.1615037451297656,-1.151110890877302
0.0116637754026256,-1.1591187701782824,-1.1505386132794502
0.0154229635141958,-1.1602507024282285,-1.15105180011384
0.0202616652010141,-1.1655680905792698,-1.153568653709626
0.0263682924597542,-1.1748240159492567,-1.1584128939696288
0.0338293404775011,-1.1879500548076563,-1.1644322842623336
0.0429022832995314,-1.2027039406685116,-1.1692120048956363
0.0543008738456287,-1.2184296477262353,-1.171583289567015
0.0690177952512928,-1.2352525604370421,-1.1727387077527252
0.0866641544273039,-1.2538437468304204,-1.1747456177865514
0.1073076724116123,-1.2712582919404047,-1.1749773102513803
0.132330931186927,-1.2844618330724447,-1.1729420489877687
0.1631349516324287,-1.2934091656675706,-1.1702822796244896
0.2013507379541985,-1.2977945367215789,-1.1681477405968148
0.246428475784719,-1.2967678704827752,-1.1669749566734473
0.3032521259203296,-1.2906952555958502,-1.1676596020998704
0.3795147312216566,-1.2800062941646417,-1.1700469878440034
0.494603953196959,-1.2646697919835004,-1.173155949455181
0.6357714740784164,-1.2433159362325852,-1.1743348071397164
0.7545394235261401,-1.2139200263398064,-1.1719553288363893
0.8586454330049517,-1.1787739796324936,-1.168336363893395
0.9498284580784568,-1.1427142352402027,-1.1663820516383796
1.0217679802888449,-1.108848494333988,-1.1687707855559992
1.0588499421039412,-1.0762081023851962,-1.17365657857799
1.08399288607999,-1.0347258266421706,-1.175536015640868
