halo_idx,r_scaled,sigma_rad_scaled,sigma_tan_scaled,sigma_total_scaled,beta
8,0.0011003054494530783,0.15711973777468577,0.38763150042565025,0.4182640178740447,-2.0433133
8,0.0013210387147392024,0.32668005842489223,0.49436044018841313,0.5925471331073134,-0.14501762
8,0.0015860534787928678,0.3188398419571097,0.5069883174836618,0.5989123286137181,-0.26421452
8,0.001904233092886742,0.3393139311682025,0.5790217400520035,0.6711185777130383,-0.45598328
8,0.0022862430053776014,0.39795971524843426,0.47917444875824977,0.6228804974007832,0.27509838
8,0.002744888269804314,0.4300305209834627,0.5719324745646724,0.7155647763812835,0.115575135
8,0.0032955427730067214,0.34819065645955954,0.5794587603647022,0.6760245430860585,-0.38478017
8,0.003956664571083289,0.45871966883058546,0.5766907773999871,0.7368826193533873,0.20975584
8,0.00475041460735845,0.4802597093003348,0.6250848519524184,0.7882768949292588,0.15297616
8,0.005703399551917563,0.47533038138322464,0.6276573213855088,0.7873326540810177,0.12818551
8,0.006847563662848714,0.49528452732392125,0.646672405644365,0.814550130536337,0.14762801
8,0.008221259564569927,0.5475723779897665,0.6902281817587064,0.8810507397113183,0.20553946
8,0.009870533835959136,0.5593728834525107,0.6870452462337823,0.8859622783177479,0.24571085
8,0.011850670501474531,0.5769501860823155,0.7415344115057667,0.9395449768790439,0.17404574
8,0.014228044163416009,0.5893520378004051,0.7474023507424217,0.9518120013848557,0.19586426
8,0.017082344892715387,0.5977946419863421,0.7679129755947538,0.9731643533678682,0.17493153
8,0.02050924945706801,0.6101977884960319,0.7765461956223496,0.9876058959232245,0.19022691
8,0.024623628426541026,0.6192589089998384,0.815948167692792,1.024330464145676,0.13193822
8,0.029563396659520607,0.6393257581050362,0.8413678541589275,1.0567106124825698,0.13404077
8,0.0354941362381063,0.6382425804885689,0.8563304658904191,1.0680147061048684,0.09991974
8,0.042614646814730386,0.6729792495377604,0.8735570488824405,1.102725254140909,0.15754014
8,0.05116360941880182,0.6828558635685221,0.9008618393278404,1.1304176939323405,0.12978148
8,0.06142758709559115,0.6878781350044093,0.9037319982383945,1.135741088858196,0.13696909
8,0.0737506305604739,0.7059565219834775,0.932924538541546,1.1699242626459612,0.12681329
8,0.0885458108521064,0.7451652886290605,0.9868979263943697,1.236623931955646,0.122980416
8,0.10630906556152198,0.7505983467739213,0.9808921199999409,1.2351305305830744,0.14611918
8,0.1276358227656924,0.7470164465502859,0.988417899142388,1.23895253020561,0.124631524
8,0.1532409599033448,0.749137371486641,1.009744580474545,1.2572951109663983,0.091614544
8,0.18398276661879706,0.7882464954742985,1.0425339955476645,1.306984934138872,0.12536597
8,0.2208917148134356,0.8222781786448444,1.0683913215746552,1.3481845273126372,0.15590143
8,0.26520500028308136,0.8375529477425495,1.065756476963609,1.3554820853617335,0.19041693
8,0.3184080137842777,0.7754600906509602,1.079730768637167,1.3293445213962378,0.030646801
8,0.3822841316484654,0.7973071093205222,0.982977410019648,1.2656789428727453,0.2400136
8,0.4589744949360234,0.7547960611416521,0.8671491815485173,1.1496367923111528,0.34006923
8,0.5510497809401385,0.7204174301175492,0.7405254310775174,1.0331404513743376,0.47169888
8,0.6615963728365803,0.612701071021444,0.7826868855243434,0.9939825756681697,0.18407762
8,0.7943198159043792,0.6026309700893883,0.7526447367503366,0.9641774863475668,0.2200852
8,0.9536690281919291,0.561059940612237,0.6377811843166148,0.8494427938257049,0.35390723
8,1.1449854291964723,0.44337689502622835,0.4867788724165851,0.6584350806742695,0.39731926
8,1.3746819853820282,0.35585219168651944,0.38224316888628207,0.522245747632982,0.42308724
