halo_idx,r_scaled,sigma_rad_scaled,sigma_tan_scaled,sigma_total_scaled,beta
28,0.0011003054494530783,,0.0,,
28,0.0013210387147392024,0.2999340440054925,0.5958362353325786,0.6670691017336262,-0.9732054471969604
28,0.0015860534787928678,0.2618828812467605,0.4867125273442024,0.552694972728493,-0.7270337343215942
28,0.001904233092886742,0.3941724144227032,0.43442920569717863,0.5866009004480314,0.3926548361778259
28,0.0022862430053776014,0.4324947673987285,0.4455315087647654,0.6209267641482186,0.469402551651001
28,0.002744888269804314,0.44919609887896117,0.5124616508593256,0.6814646614890406,0.34924012422561646
28,0.0032955427730067214,0.437088965435694,0.4080415232041473,0.5979503933455828,0.5642483234405518
28,0.003956664571083289,0.4103208166255411,0.4866114283674905,0.6365169626522577,0.29678595066070557
28,0.00475041460735845,0.42992690294856883,0.5069527831937684,0.6647091344439109,0.3047903776168823
28,0.005703399551917563,0.45239993819452884,0.5183633036248811,0.6880161300513397,0.34356236457824707
28,0.006847563662848714,0.4742975659242243,0.5716591371874825,0.742800377015133,0.2736557722091675
28,0.008221259564569927,0.4879932559777582,0.5811915034143229,0.7588945836530738,0.29078012704849243
28,0.009870533835959136,0.5100815770504323,0.5890921264932255,0.7792385579906531,0.3331054449081421
28,0.011850670501474531,0.5323143606314961,0.6115925250126443,0.81080451874325,0.3399786949157715
28,0.014228044163416009,0.5224850692587666,0.6599056586932477,0.8417042740540691,0.20239853858947754
28,0.017082344892715387,0.5573012417567256,0.6793228924109681,0.8786718795028745,0.25707924365997314
28,0.02050924945706801,0.5654346827522367,0.7334359781007918,0.9260911226512901,0.15874135494232178
28,0.024623628426541026,0.5857955423180693,0.7357875204757811,0.9404997091656085,0.21117126941680908
28,0.029563396659520607,0.6087963736924515,0.7590310814311555,0.9730165525205984,0.22277814149856567
28,0.0354941362381063,0.602964704357204,0.7942256317169551,0.9971763760506261,0.13249093294143677
28,0.042614646814730386,0.6229386196252642,0.83377324340479,1.0407835222795385,0.10427355766296387
28,0.05116360941880182,0.640957175903265,0.8523801277615551,1.0664792290033949,0.11574280261993408
28,0.06142758709559115,0.6539458456970417,0.8725692677419432,1.0904229782498618,0.1098027229309082
28,0.0737506305604739,0.681668841775341,0.8968949700551894,1.1265403044897668,0.13442188501358032
28,0.0885458108521064,0.7049919084385917,0.9003792032764064,1.1435454638821558,0.18444609642028809
28,0.10630906556152198,0.7205903902621512,0.9070940019082254,1.1584774570735266,0.2076854109764099
28,0.1276358227656924,0.7444306334134133,0.8853439871802415,1.156724225239288,0.29279452562332153
28,0.1532409599033448,0.7650778338835253,0.846466262409527,1.1409860597455235,0.3879624009132385
28,0.18398276661879706,0.7643319811386657,0.8416123787657134,1.136888223701364,0.3937801122665405
28,0.2208917148134356,0.7612645334047755,0.8436225351002933,1.1363197897489692,0.38596218824386597
28,0.26520500028308136,0.7471850141479899,0.852746930141348,1.1337824744643916,0.34874051809310913
28,0.3184080137842777,0.7347314326357174,0.8476860343071243,1.121785112704172,0.3344467282295227
28,0.3822841316484654,0.7263785190717141,0.8458287299968587,1.1149224178802304,0.32203245162963867
28,0.4589744949360234,0.7328664113867532,0.8473580998112353,1.120316416435343,0.3315724730491638
28,0.5510497809401385,0.6920767265564584,0.7741689540512925,1.03841597964633,0.3743477463722229
28,0.6615963728365803,0.6728813725257232,0.7603666074092316,1.0153455896272563,0.3615320920944214
28,0.7943198159043792,0.6735757554133913,0.77053158561535,1.0234369768467402,0.34569835662841797
28,0.9536690281919291,0.6386283595587549,0.736722402819955,0.9749903188873703,0.3346021771430969
28,1.1449854291964723,0.47057446159136446,0.6211121122721903,0.7792435846204476,0.12892955541610718
28,1.3746819853820282,0.43511643802697003,0.5587536545769245,0.708189198975906,0.17548269033432007
