halo_idx,r_scaled,m_scaled
11,0.0011003054494530783,2.3822471806740052e-05
11,0.0013210387147392024,7.39197286944434e-05
11,0.0015860534787928678,0.0001432851613081865
11,0.001904233092886742,0.000246982979761055
11,0.0022862430053776014,0.0003962237590209265
11,0.002744888269804314,0.0005938101428297704
11,0.0032955427730067214,0.0008884380662043055
11,0.003956664571083289,0.0012801075291445315
11,0.00475041460735845,0.001792991333924935
11,0.005703399551917563,0.0024859449991268736
11,0.006847563662848714,0.003405212146492843
11,0.008221259564569927,0.004653089272604726
11,0.009870533835959136,0.0063129550287861136
11,0.011850670501474531,0.008470990710102566
11,0.014228044163416009,0.011221435212377803
11,0.017082344892715387,0.014828087377824697
11,0.02050924945706801,0.01947522103247774
11,0.024623628426541026,0.0254494064989533
11,0.029563396659520607,0.03318119992211143
11,0.0354941362381063,0.042927743865277826
11,0.042614646814730386,0.055426483963058194
11,0.05116360941880182,0.07115176766878085
11,0.06142758709559115,0.09122149950502385
11,0.0737506305604739,0.11630200802144043
11,0.0885458108521064,0.14773926287511138
11,0.10630906556152198,0.18588149255097644
11,0.1276358227656924,0.2300189275213818
11,0.1532409599033448,0.2808122910484968
11,0.18398276661879706,0.3370081007187256
11,0.2208917148134356,0.396882730630757
11,0.26520500028308136,0.46500484041446893
11,0.3184080137842777,0.5402722904183319
11,0.3822841316484654,0.6215198815066221
11,0.4589744949360234,0.6963890057686576
11,0.5510497809401385,0.7717594529300379
11,0.6615963728365803,0.8556110503850854
11,0.7943198159043792,0.9448321629192786
11,0.9536690281919291,1.0195975893628613
11,1.1449854291964723,1.0845590176665671
11,1.3746819853820282,1.1445636201821323
