halo_idx,r_scaled,m_scaled
42,0.0011003054494530783,1.959419935496579e-05
42,0.0013210387147392024,4.445251196947463e-05
42,0.0015860534787928678,8.36409106794062e-05
42,0.001904233092886742,0.00014505556537407508
42,0.0022862430053776014,0.000237762448889361
42,0.002744888269804314,0.0003664407730115244
42,0.0032955427730067214,0.0005533167937253026
42,0.003956664571083289,0.0008191545133322266
42,0.00475041460735845,0.001188812244446805
42,0.005703399551917563,0.0017193178807140878
42,0.006847563662848714,0.0024244166067562147
42,0.008221259564569927,0.0033909662913556467
42,0.009870533835959136,0.004668098658268119
42,0.011850670501474531,0.006425727585482214
42,0.014228044163416009,0.008742229870417796
42,0.017082344892715387,0.011743944231303899
42,0.02050924945706801,0.015577973388671085
42,0.024623628426541026,0.020506645653286585
42,0.029563396659520607,0.02681860990221534
42,0.0354941362381063,0.03465892170083143
42,0.042614646814730386,0.04444871010989829
42,0.05116360941880182,0.056974667610980974
42,0.06142758709559115,0.07313286326114836
42,0.0737506305604739,0.09274051534999965
42,0.0885458108521064,0.11660508036140141
42,0.10630906556152198,0.14574194725297218
42,0.1276358227656924,0.18172362363563213
42,0.1532409599033448,0.22452788325339648
42,0.18398276661879706,0.27604249561128474
42,0.2208917148134356,0.3368424188575337
42,0.26520500028308136,0.40662876833929584
42,0.3184080137842777,0.47939255877080295
42,0.3822841316484654,0.5555996641755244
42,0.4589744949360234,0.6383029777932587
42,0.5510497809401385,0.7292955150903534
42,0.6615963728365803,0.8168421053576039
42,0.7943198159043792,0.9092422080501531
42,0.9536690281919291,1.0236711624802068
42,1.1449854291964723,1.0948153607321944
42,1.3746819853820282,1.1542267278808704
