halo_idx,r_scaled,m_scaled
30,0.0011003054494530783,1.4136747439866967e-05
30,0.0013210387147392024,3.2985744026356256e-05
30,0.0015860534787928678,6.942713742690221e-05
30,0.001904233092886742,0.00011906282843799067
30,0.0022862430053776014,0.00019979936381678647
30,0.002744888269804314,0.00030503959475801834
30,0.0032955427730067214,0.0004545749676775
30,0.003956664571083289,0.0006377243845095543
30,0.00475041460735845,0.0008972122375168901
30,0.005703399551917563,0.001248117723968699
30,0.006847563662848714,0.0017111747401101192
30,0.008221259564569927,0.002333191627464266
30,0.009870533835959136,0.003139300381479791
30,0.011850670501474531,0.004209923387592383
30,0.014228044163416009,0.0056437037279380015
30,0.017082344892715387,0.0074883921938690865
30,0.02050924945706801,0.009887241159442957
30,0.024623628426541026,0.013052615986200725
30,0.029563396659520607,0.016978233675280226
30,0.0354941362381063,0.02189436613497974
30,0.042614646814730386,0.028242079885423117
30,0.05116360941880182,0.03643950850088731
30,0.06142758709559115,0.04747967995153719
30,0.0737506305604739,0.06275993318431784
30,0.0885458108521064,0.08340743819510132
30,0.10630906556152198,0.10884949963760146
30,0.1276358227656924,0.14025664019983924
30,0.1532409599033448,0.18081842425419176
30,0.18398276661879706,0.23023201125550274
30,0.2208917148134356,0.28548784474879607
30,0.26520500028308136,0.34538398705174
30,0.3184080137842777,0.3995710824385794
30,0.3822841316484654,0.4556283124367417
30,0.4589744949360234,0.5308788473590398
30,0.5510497809401385,0.6180196434780384
30,0.6615963728365803,0.7356656556726113
30,0.7943198159043792,0.9156006902867829
30,0.9536690281919291,1.021588283942669
30,1.1449854291964723,1.0803735920467825
30,1.3746819853820282,1.116671418923328
