halo_idx,r_scaled,m_scaled
0,0.0011003054494530783,1.877275716885578e-05
0,0.0013210387147392024,5.029682109391549e-05
0,0.0015860534787928678,0.00010059364218783098
0,0.001904233092886742,0.00018595655686130726
0,0.0022862430053776014,0.00029717628801264153
0,0.002744888269804314,0.00046152646398149214
0,0.0032955427730067214,0.0007154899902092204
0,0.003956664571083289,0.001058358460764926
0,0.00475041460735845,0.0015202391277118683
0,0.005703399551917563,0.002133364460906007
0,0.006847563662848714,0.003006828973705976
0,0.008221259564569927,0.004212535868098147
0,0.009870533835959136,0.00590810546370782
0,0.011850670501474531,0.00808432848343329
0,0.014228044163416009,0.011055028754663356
0,0.017082344892715387,0.01496613789916346
0,0.02050924945706801,0.020010696533103913
0,0.024623628426541026,0.02639520498534213
0,0.029563396659520607,0.03447563723615547
0,0.0354941362381063,0.04444857593136874
0,0.042614646814730386,0.05667601650167196
0,0.05116360941880182,0.07161700599028846
0,0.06142758709559115,0.08999128482301287
0,0.0737506305604739,0.11230819686416244
0,0.0885458108521064,0.13989564903120963
0,0.10630906556152198,0.17373407513252037
0,0.1276358227656924,0.2122153937049511
0,0.1532409599033448,0.25802906786516455
0,0.18398276661879706,0.31081451899433254
0,0.2208917148134356,0.37140270724940094
0,0.26520500028308136,0.43863113849776253
0,0.3184080137842777,0.5095624075469396
0,0.3822841316484654,0.5818796727999229
0,0.4589744949360234,0.6610978744287708
0,0.5510497809401385,0.7421844967003678
0,0.6615963728365803,0.8506180673254715
0,0.7943198159043792,0.9381830618351512
0,0.9536690281919291,1.0193713403578324
0,1.1449854291964723,1.0785349242858606
0,1.3746819853820282,1.1313897991962567
