halo_idx,r_scaled,m_scaled
16,0.0011003054494530783,2.007829798064791e-05
16,0.0013210387147392024,4.900465947819151e-05
16,0.0015860534787928678,0.00010005117976797433
16,0.001904233092886742,0.00017049537776787463
16,0.0022862430053776014,0.00028313803254066206
16,0.002744888269804314,0.00043321480219262354
16,0.0032955427730067214,0.0006755156185014594
16,0.003956664571083289,0.0010144645132256172
16,0.00475041460735845,0.0014677576133988888
16,0.005703399551917563,0.0020973313636395434
16,0.006847563662848714,0.0029712477910006255
16,0.008221259564569927,0.004166416986052074
16,0.009870533835959136,0.005764513381257542
16,0.011850670501474531,0.007885326144230384
16,0.014228044163416009,0.010672125841917263
16,0.017082344892715387,0.0143301194858831
16,0.02050924945706801,0.019106372234330444
16,0.024623628426541026,0.02545723997864996
16,0.029563396659520607,0.03370057238517935
16,0.0354941362381063,0.044172255557425405
16,0.042614646814730386,0.05740147175572552
16,0.05116360941880182,0.07410797691616564
16,0.06142758709559115,0.09497000913832936
16,0.0737506305604739,0.12068316233869876
16,0.0885458108521064,0.15141486910382435
16,0.10630906556152198,0.18705588988028596
16,0.1276358227656924,0.2286407674792899
16,0.1532409599033448,0.2772465834789506
16,0.18398276661879706,0.33371900856540204
16,0.2208917148134356,0.39977660892173367
16,0.26520500028308136,0.47336867567283725
16,0.3184080137842777,0.5503988957205254
16,0.3822841316484654,0.6328815647554328
16,0.4589744949360234,0.7191842150586922
16,0.5510497809401385,0.7981484176050926
16,0.6615963728365803,0.8762410858950787
16,0.7943198159043792,0.9540618463869878
16,0.9536690281919291,1.0200503637858607
16,1.1449854291964723,1.0638254774154314
16,1.3746819853820282,1.1177554454813166
