r_scaled,slope_Q_r,slope_Q_tot
0.001100305449453,-0.88389301015466,-1.2182274217453515
0.0013210387147392,-0.9174324745145276,-1.2350179661415628
0.0015860534787928,-0.981945858112158,-1.2683337121835616
0.0019042330928867,-0.9636175979905189,-1.370821878204347
0.0022862430053776,-1.3728519959442105,-1.489672936183696
0.0027448882698043,-1.604340867510334,-1.5547279163389203
0.0032955427730067,-1.7135370120678313,-1.6302589064512665
0.0039566645710832,-1.8337380331343511,-1.7211055202114571
0.0047504146073584,-1.8668934257477767,-1.7408205776911263
0.0057033995519175,-1.8787298282657996,-1.757318358576263
0.0068475636628487,-1.8728394553118346,-1.759074891568031
0.0082212595645699,-1.8593940411198484,-1.753619819882066
0.0098705338359591,-1.8399747670168978,-1.7394156482551018
0.0118506705014745,-1.8149315816184062,-1.7217244007608343
0.014228044163416,-1.790378058095251,-1.7070365167300223
0.0170823448927153,-1.7791226326706993,-1.7023940083642608
0.020509249457068,-1.778473813617249,-1.7072324373905587
0.024623628426541,-1.7814313043720484,-1.7177701787612514
0.0295633966595206,-1.7930590130403279,-1.7373899796977588
0.0354941362381063,-1.808587624278176,-1.7625177599459594
0.0426146468147303,-1.8229908489452777,-1.787297212357917
0.0511636094188018,-1.8345837973816723,-1.8111992597146773
0.0614275870955911,-1.843263228747177,-1.8342783239455112
0.0737506305604739,-1.8488605226016896,-1.8559847678502934
0.0885458108521064,-1.8508589683617753,-1.8738298050751507
0.1063090655615219,-1.8477812668526796,-1.8864494314649616
0.1276358227656924,-1.8397828024304783,-1.8940227509171716
0.1532409599033448,-1.8256314422769693,-1.8964102096617947
0.183982766618797,-1.7982338357125007,-1.8903079897552009
0.2208917148134356,-1.7620378043681477,-1.8772301278301058
0.2652050002830813,-1.723261735899532,-1.8590358030963108
0.3184080137842777,-1.6838113964259687,-1.8368577495566338
0.3822841316484654,-1.6417240882231843,-1.8107094633878138
0.4589744949360234,-1.5948296198174212,-1.7810245491121597
0.5510497809401385,-1.5421250478362163,-1.7480741506048147
0.6615963728365803,-1.4831843340529727,-1.7126918307368801
0.7943198159043792,-1.4203882818422078,-1.6771573906289117
0.9536690281919292,-1.35620401547131,-1.6424753559744159
1.1449854291964725,-1.2874723282758462,-1.606551221913422
1.3746819853820282,-1.2088611081297769,-1.5648204033074116
