r_scaled,slope_Q_r,slope_Q_tot
0.001100305449453,-2.1163882170639154,-1.9822147139926503
0.0013210387147392,-2.0970932884109743,-1.9724833633328482
0.0015860534787928,-2.072716688583669,-1.8210432699243886
0.0019042330928867,-1.9261282436608431,-1.9344913517538023
0.0022862430053776,-2.036902041119148,-2.106348181407464
0.0027448882698043,-2.061057468983204,-2.249237341484904
0.0032955427730067,-1.9632753536776062,-2.1515249264400778
0.0039566645710832,-2.0037082325663276,-2.212352831339504
0.0047504146073584,-1.9814007514590637,-2.2145424564495477
0.0057033995519175,-1.968057306213904,-2.1845852460623476
0.0068475636628487,-1.9325954419151978,-2.1465916267672034
0.0082212595645699,-1.898792026345679,-2.119453494732528
0.0098705338359591,-1.8720872014160181,-2.0903588157361215
0.0118506705014745,-1.8632149628062313,-2.0560039556099343
0.014228044163416,-1.85157010028828,-2.026074937690267
0.0170823448927153,-1.8435777086951641,-1.9957916820114272
0.020509249457068,-1.833865199746323,-1.9594210258366132
0.024623628426541,-1.8174659533371176,-1.917835165234581
0.0295633966595206,-1.798370430584758,-1.8719408118606862
0.0354941362381063,-1.780543963046298,-1.8271921973475371
0.0426146468147303,-1.7647837943371063,-1.7851564385189929
0.0511636094188018,-1.750976518427028,-1.7464421532030685
0.0614275870955911,-1.740438016105085,-1.7093128885128168
0.0737506305604739,-1.7382330065713214,-1.6753900832539186
0.0885458108521064,-1.746499067474835,-1.6448303060190017
0.1063090655615219,-1.7580158600707563,-1.6182338906755604
0.1276358227656924,-1.7693781099943728,-1.5968856726502447
0.1532409599033448,-1.7778609495276394,-1.581705245175254
0.183982766618797,-1.780424207608034,-1.5723612362014916
0.2208917148134356,-1.7796228918921542,-1.5680967158806425
0.2652050002830813,-1.7773225276207003,-1.5676439550104404
0.3184080137842777,-1.7746847984855876,-1.5694773606814238
0.3822841316484654,-1.7719043292793102,-1.5715659959249457
0.4589744949360234,-1.7683596365080378,-1.5719446179279684
0.5510497809401385,-1.763808239994522,-1.5690127483634924
0.6615963728365803,-1.7579276109393085,-1.5615500763429857
0.7943198159043792,-1.7515185902646129,-1.5511924279689246
0.9536690281919292,-1.7430979705979985,-1.538453590660016
1.1449854291964725,-1.7406065249955691,-1.5259632429938694
1.3746819853820282,-1.7476949175242962,-1.5160400561242537
