r_scaled,slope_Q_r,slope_Q_tot
0.001100305449453,-0.5689261876055531,-0.4981792710252973
0.0013210387147392,-0.5996230485647264,-0.5339165817542303
0.0015860534787928,-1.078831571096914,-0.8895732548050113
0.0019042330928867,-1.1544576826878918,-1.0041995904403276
0.0022862430053776,-1.2323014133448873,-1.1204719896704018
0.0027448882698043,-1.4223827944484009,-1.325792125433085
0.0032955427730067,-1.5543595412673277,-1.4910836770443998
0.0039566645710832,-1.6229923621916846,-1.5656186636091207
0.0047504146073584,-1.722176483483434,-1.6534126268615488
0.0057033995519175,-1.809174771590609,-1.7251275876734535
0.0068475636628487,-1.8561266133915906,-1.7674463678205803
0.0082212595645699,-1.8902828485010859,-1.8048457077838589
0.0098705338359591,-1.9164612346905086,-1.8316642889553867
0.0118506705014745,-1.9397067408753892,-1.852761745823286
0.014228044163416,-1.9474048240287734,-1.8628089934017282
0.0170823448927153,-1.9462473607796102,-1.8637404340833696
0.020509249457068,-1.9408228590209204,-1.8613366691690363
0.024623628426541,-1.9278218123944912,-1.8547311078064355
0.0295633966595206,-1.9115472227136232,-1.8469972406767852
0.0354941362381063,-1.8959227260656761,-1.8423706421080408
0.0426146468147303,-1.8807196885512032,-1.8402285425824896
0.0511636094188018,-1.866075852140651,-1.8394844059392013
0.0614275870955911,-1.8510108452924032,-1.8389430656397094
0.0737506305604739,-1.8347273826916952,-1.8376213646926471
0.0885458108521064,-1.818315225539286,-1.83582757123843
0.1063090655615219,-1.8012479638405192,-1.8328503324863212
0.1276358227656924,-1.7852249225002228,-1.8288217247008576
0.1532409599033448,-1.7700211729875779,-1.82390808575973
0.183982766618797,-1.7552452122298192,-1.8175750698057058
0.2208917148134356,-1.7392045329413082,-1.808547099800283
0.2652050002830813,-1.7213022028640028,-1.7963123200286288
0.3184080137842777,-1.7018896596210256,-1.7813073643101416
0.3822841316484654,-1.6815567739533375,-1.7641388244261371
0.4589744949360234,-1.65967398774709,-1.7443455334264408
0.5510497809401385,-1.6351798960474373,-1.7210464327845467
0.6615963728365803,-1.6064057305209059,-1.6930799525832831
0.7943198159043792,-1.5711770959246185,-1.6596802231189969
0.9536690281919292,-1.5314968067688222,-1.6227154501637728
1.1449854291964725,-1.4854733785811152,-1.580131876168299
1.3746819853820282,-1.4362476129420783,-1.5324412639603826
