r_scaled,slope_Q_r,slope_Q_tot
0.001100305449453,-0.5888151520679193,-1.143267202173287
0.0013210387147392,-0.6166331328084739,-1.148876497082568
0.0015860534787928,-1.1033493949532316,-1.5619541516178104
0.0019042330928867,-1.4889754577068999,-1.688022885014488
0.0022862430053776,-1.5962882144099426,-1.7129284970140117
0.0027448882698043,-1.6288345290350383,-1.7265570048570744
0.0032955427730067,-1.778307167926351,-1.8315585925549713
0.0039566645710832,-1.8585570551435149,-1.8581512690683972
0.0047504146073584,-1.9282331485929862,-1.883781896731923
0.0057033995519175,-1.998317268646654,-1.926546125860277
0.0068475636628487,-2.041457816417887,-1.956811961741824
0.0082212595645699,-2.075410917962981,-1.9724479744647105
0.0098705338359591,-2.101080658032006,-1.9777496257575744
0.0118506705014745,-2.094486223728949,-1.9703615412924744
0.014228044163416,-2.0745010481038646,-1.955411675832233
0.0170823448927153,-2.0513226466549863,-1.9397282434459306
0.020509249457068,-2.033866699841977,-1.9268972727016216
0.024623628426541,-2.018014284477768,-1.915074188142116
0.0295633966595206,-2.0077649778589075,-1.9094708299254135
0.0354941362381063,-2.0014009226035787,-1.910441022477625
0.0426146468147303,-1.9955464860334593,-1.9145300188887235
0.0511636094188018,-1.9877512252518994,-1.917824194621379
0.0614275870955911,-1.9784701626289876,-1.9211101154896073
0.0737506305604739,-1.9656796605178124,-1.9229709030775708
0.0885458108521064,-1.9495537899643716,-1.9237781523413617
0.1063090655615219,-1.9303834829203232,-1.922440309236812
0.1276358227656924,-1.9062315385290438,-1.9166135844769636
0.1532409599033448,-1.8765561306606815,-1.9046199951409468
0.183982766618797,-1.8426081604816353,-1.8877120925947142
0.2208917148134356,-1.8057694338774422,-1.8677121485612247
0.2652050002830813,-1.7689863983024194,-1.847460551416114
0.3184080137842777,-1.7340419487114522,-1.8281982924693148
0.3822841316484654,-1.7012182967787148,-1.8097667162131899
0.4589744949360234,-1.6692693308177589,-1.7906950528137282
0.5510497809401385,-1.6352388169342644,-1.7691160625740765
0.6615963728365803,-1.5973756786203648,-1.7436718292694482
0.7943198159043792,-1.5524461019040434,-1.7132794700131677
0.9536690281919292,-1.5014729706876548,-1.6830264107766326
1.1449854291964725,-1.4430936243545602,-1.649892935572876
1.3746819853820282,-1.3820429659609275,-1.6191759886945638
