halo_idx,r_scaled,rho_scaled
18,0.0011003054494530783,6449468.245385454
18,0.0013210387147392024,5796990.526103268
18,0.0015860534787928678,5941590.664434048
18,0.001904233092886742,5483862.699606084
18,0.0022862430053776014,4486758.27163166
18,0.002744888269804314,3815729.7079790304
18,0.0032955427730067214,3316102.223937499
18,0.003956664571083289,2802250.7144632116
18,0.00475041460735845,2328618.4661669615
18,0.005703399551917563,1737432.6963477784
18,0.006847563662848714,1419666.4889628547
18,0.008221259564569927,1119805.7062267584
18,0.009870533835959136,928630.7448077749
18,0.011850670501474531,719935.881044277
18,0.014228044163416009,565466.6942578751
18,0.017082344892715387,436853.42982837575
18,0.02050924945706801,334363.1763216219
18,0.024623628426541026,249841.18480899688
18,0.029563396659520607,189331.91241001253
18,0.0354941362381063,140816.63076201087
18,0.042614646814730386,102819.66075670398
18,0.05116360941880182,73755.44478719741
18,0.06142758709559115,51935.357851238674
18,0.0737506305604739,35662.7259070442
18,0.0885458108521064,24038.090621353454
18,0.10630906556152198,15616.751583986343
18,0.1276358227656924,10348.251847133277
18,0.1532409599033448,6973.15572818465
18,0.18398276661879706,4549.03740585438
18,0.2208917148134356,3011.1031641996465
18,0.26520500028308136,2072.3673672909636
18,0.3184080137842777,1409.0488532104841
18,0.3822841316484654,898.6352300854546
18,0.4589744949360234,569.3612583574004
18,0.5510497809401385,340.49936979675465
18,0.6615963728365803,215.0471080593844
18,0.7943198159043792,132.91730411924874
18,0.9536690281919291,68.35089916093739
18,1.1449854291964723,25.987043458689506
18,1.3746819853820282,15.463791973629952
