halo_idx,r_scaled,rho_scaled
13,0.0011003054494530783,12854032.111119544
13,0.0013210387147392024,11522768.75782455
13,0.0015860534787928678,9425616.729715573
13,0.001904233092886742,8273766.984864308
13,0.0022862430053776014,6682343.104892753
13,0.002744888269804314,5625430.86287184
13,0.0032955427730067214,4292257.511110602
13,0.003956664571083289,3451549.848093119
13,0.00475041460735845,2855721.277526112
13,0.005703399551917563,2215077.9929695763
13,0.006847563662848714,1765369.8914432572
13,0.008221259564569927,1350682.1386402554
13,0.009870533835959136,1076990.7624049613
13,0.011850670501474531,823653.7788964717
13,0.014228044163416009,635825.043928415
13,0.017082344892715387,503287.21101657266
13,0.02050924945706801,387752.5945855201
13,0.024623628426541026,300057.3060403975
13,0.029563396659520607,225689.19703480526
13,0.0354941362381063,165246.5734677678
13,0.042614646814730386,118737.92790871809
13,0.05116360941880182,84221.09754883163
13,0.06142758709559115,59219.63852000761
13,0.0737506305604739,39985.28945708818
13,0.0885458108521064,25492.19280853301
13,0.10630906556152198,16286.289993975297
13,0.1276358227656924,10397.905233358942
13,0.1532409599033448,6705.910376344767
13,0.18398276661879706,4396.492671050815
13,0.2208917148134356,3068.7080121994595
13,0.26520500028308136,2071.841915131969
13,0.3184080137842777,1311.2748462496374
13,0.3822841316484654,895.4059944985601
13,0.4589744949360234,621.2662009068408
13,0.5510497809401385,352.55758450044374
13,0.6615963728365803,212.30978823694687
13,0.7943198159043792,121.15806119370201
13,0.9536690281919291,55.94984298139406
13,1.1449854291964723,36.58930685952333
13,1.3746819853820282,17.68802490844011
