halo_idx,r_scaled,rho_scaled
14,0.0011003054494530783,3867247.0761422296
14,0.0013210387147392024,5307117.332100915
14,0.0015860534787928678,3619927.3646693504
14,0.001904233092886742,3010937.901838141
14,0.0022862430053776014,3187035.1706709433
14,0.002744888269804314,2477620.9567064815
14,0.0032955427730067214,1999642.797444138
14,0.003956664571083289,1583154.0871379646
14,0.00475041460735845,1299226.9257586952
14,0.005703399551917563,1086412.2914148432
14,0.006847563662848714,897074.5090581933
14,0.008221259564569927,716681.4931943543
14,0.009870533835959136,596346.339165657
14,0.011850670501474531,489842.72327401984
14,0.014228044163416009,412265.53288841835
14,0.017082344892715387,324676.7043831555
14,0.02050924945706801,255361.54431684333
14,0.024623628426541026,201036.39156097447
14,0.029563396659520607,151627.48741695326
14,0.0354941362381063,108965.55224440209
14,0.042614646814730386,79388.19622920082
14,0.05116360941880182,58781.74059785832
14,0.06142758709559115,41971.647001480356
14,0.0737506305604739,29030.590568779426
14,0.0885458108521064,19574.28852168577
14,0.10630906556152198,14413.929080475249
14,0.1276358227656924,10930.945037809479
14,0.1532409599033448,7115.2583419572775
14,0.18398276661879706,4861.481144495005
14,0.2208917148134356,3206.9261950361183
14,0.26520500028308136,1998.8629609371196
14,0.3184080137842777,1319.1025985936953
14,0.3822841316484654,738.0834724681702
14,0.4589744949360234,426.97662640545747
14,0.5510497809401385,325.62063296158965
14,0.6615963728365803,253.86901985270444
14,0.7943198159043792,154.047884399241
14,0.9536690281919291,97.9762339768399
14,1.1449854291964723,48.36123750495691
14,1.3746819853820282,18.997889322764326
