halo_idx,r_scaled,sigma_rad_scaled,sigma_tan_scaled,sigma_total_scaled,beta
2,0.0011003054494530783,0.4972352862816019,0.6198345349285559,0.7946306217673806,0.22304177
2,0.0013210387147392024,0.5082953509072324,0.7026392591706299,0.8672174205792812,0.044561863
2,0.0015860534787928678,0.6066638744859564,0.7521846361374893,0.96634505463576,0.23136055
2,0.001904233092886742,0.6534845143972072,0.8431744224406515,1.0667638805207762,0.16759586
2,0.0022862430053776014,0.6732580731756261,0.9929011328032304,1.199637020668607,-0.08747399
2,0.002744888269804314,0.6103713279475075,0.836675124309573,1.0356535916073706,0.060502827
2,0.0032955427730067214,0.6283170277520079,0.8783905476478037,1.0799778799517679,0.022790551
2,0.003956664571083289,0.6669363938494336,0.895501116126058,1.1165690330633635,0.09856701
2,0.00475041460735845,0.6912576399194993,0.9701068271572781,1.1911945082234183,0.015242636
2,0.005703399551917563,0.7282937442844986,0.9909305328988398,1.2297784797371794,0.07435757
2,0.006847563662848714,0.8069700262031133,1.0052143142444963,1.2890525230625716,0.22415936
2,0.008221259564569927,0.7880284984954371,1.047838177033899,1.3110887516492702,0.11595452
2,0.009870533835959136,0.8514721271183657,1.0801696436723887,1.3754167281545624,0.19533879
2,0.011850670501474531,0.8559649140521386,1.1264685364178686,1.4147817057005716,0.13404316
2,0.014228044163416009,0.8582296506974205,1.1388959106035121,1.4260582392078662,0.11949664
2,0.017082344892715387,0.891024153413084,1.1556358693717894,1.4592526748834769,0.15892816
2,0.02050924945706801,0.8953263392220501,1.1848845840326765,1.4851130686337006,0.12429184
2,0.024623628426541026,0.9105104218481819,1.1968368440624138,1.5038109679297296,0.13608688
2,0.029563396659520607,0.9332680411373431,1.220980988036844,1.5368095707993714,0.1441946
2,0.0354941362381063,0.9526310098275218,1.2400989719535924,1.5637619003733785,0.1527077
2,0.042614646814730386,0.9625834112915546,1.262123962114091,1.587300719460757,0.14039826
2,0.05116360941880182,0.9835946824910761,1.2659197082688345,1.6031254569689486,0.17177188
2,0.06142758709559115,0.9860827667099201,1.2517741466477077,1.593517506809082,0.19425946
2,0.0737506305604739,0.9812188533569199,1.2326730849589156,1.5755232363350273,0.21089631
2,0.0885458108521064,0.9733636455636692,1.193856077573144,1.5403664681030353,0.24781668
2,0.10630906556152198,0.9558417119332988,1.1535775580721133,1.4981236783859337,0.27173126
2,0.1276358227656924,0.9362129609223542,1.1266112773483405,1.4648371392864077,0.27594948
2,0.1532409599033448,0.9237886869922142,1.0819147645775584,1.4226471830901777,0.31417894
2,0.18398276661879706,0.8938475173468968,1.0383111564604042,1.3700559988571317,0.32531947
2,0.2208917148134356,0.8428189910649104,0.9822244341472004,1.2942599188898933,0.320917
2,0.26520500028308136,0.82575208451833,0.9734562011081789,1.2765122479056767,0.30513012
2,0.3184080137842777,0.797078854785274,0.9023565561080972,1.2039859040760938,0.35919815
2,0.3822841316484654,0.7486310974439541,0.8603948562233099,1.1404946090247994,0.33956528
2,0.4589744949360234,0.6899923481421472,0.8280765010820537,1.0778683498476282,0.27985096
2,0.5510497809401385,0.6469697795772675,0.7998187701751184,1.0287273624580022,0.23583841
2,0.6615963728365803,0.6189822876083844,0.7923997941666678,1.0055031547155693,0.18058807
2,0.7943198159043792,0.5629309598788451,0.6970582825551405,0.8959807514879067,0.23334867
2,0.9536690281919291,0.5319069291159578,0.6664940261422828,0.852724630341766,0.21496105
2,1.1449854291964723,0.45745135441635865,0.5131008761149174,0.6874112562581991,0.37094927
2,1.3746819853820282,0.40143144906812017,0.47725946812590997,0.6236375796014639,0.29326546
