halo_idx,r_scaled,sigma_rad_scaled,sigma_tan_scaled,sigma_total_scaled,beta
13,0.0011003054494530783,0.47304652213534115,0.6865001966121635,0.8336999013285624,-0.053037047
13,0.0013210387147392024,0.48691943924164743,0.7111927817168984,0.8619081779780118,-0.066670895
13,0.0015860534787928678,0.568824946953367,0.6618801844049725,0.8727240317036191,0.32302672
13,0.001904233092886742,0.5220452810795425,0.7427704852626137,0.9078762683094366,-0.012192011
13,0.0022862430053776014,0.5188267468160814,0.7292743165970955,0.894998469553684,0.012113273
13,0.002744888269804314,0.5419515640773799,0.8059896669956139,0.9712521912269008,-0.10588002
13,0.0032955427730067214,0.63040287251991,0.8644532642321697,1.069900576629505,0.059807718
13,0.003956664571083289,0.6317554645192623,0.9107428723339325,1.1084076441809263,-0.039114833
13,0.00475041460735845,0.7039258799950059,0.9474570282315271,1.1803332341985227,0.094193935
13,0.005703399551917563,0.7188379067317365,1.0044522321458804,1.235172916256185,0.023737371
13,0.006847563662848714,0.7699644196264906,1.0489704919494989,1.3012241192734362,0.07198447
13,0.008221259564569927,0.8014277458445422,1.0835596401729721,1.3477343449151744,0.085998476
13,0.009870533835959136,0.8229056109586372,1.1289708466725084,1.3970500445023282,0.058900774
13,0.011850670501474531,0.8612131666130265,1.1772659485666632,1.4586443460135166,0.06567532
13,0.014228044163416009,0.9026857041404677,1.1840679667171132,1.4889118722736507,0.13969958
13,0.017082344892715387,0.9193503129530624,1.2156708953204192,1.5241590079872587,0.12574124
13,0.02050924945706801,0.9358850330618541,1.2301267858847107,1.545668963850022,0.136177
13,0.024623628426541026,0.9444128316644783,1.2363528996961375,1.5557905182082377,0.14309806
13,0.029563396659520607,0.9572266523507774,1.243471960203482,1.5692372030410227,0.15625262
13,0.0354941362381063,0.9759175045999112,1.2472943701399883,1.5837165895258924,0.1832639
13,0.042614646814730386,0.990404824772249,1.248043391608121,1.5932714955137972,0.20603037
13,0.05116360941880182,0.997528462406979,1.2414560915890165,1.5925690590310533,0.22557002
13,0.06142758709559115,0.9936691303095639,1.2153979968143083,1.5698950888172154,0.25196242
13,0.0737506305604739,1.0041486160293165,1.1791895626358277,1.5488068389575587,0.31048894
13,0.0885458108521064,1.025299623391124,1.1454049716927635,1.5372676973911183,0.3759972
13,0.10630906556152198,1.0559728865654872,1.1136819189240768,1.5347201700023547,0.4438566
13,0.1276358227656924,1.0723349981148789,1.073474295978072,1.5173165076879331,0.49893695
13,0.1532409599033448,1.0406554789133242,1.0008923458934116,1.443866123967352,0.53747976
13,0.18398276661879706,1.0142479967481983,0.9338409896854829,1.3786797945980551,0.576135
13,0.2208917148134356,0.9502276142948718,0.9044573575804375,1.3118596341800595,0.5470076
13,0.26520500028308136,0.8903127116783522,0.8372091340379664,1.2221194575227756,0.55786717
13,0.3184080137842777,0.8486097412155422,0.7936041128616741,1.1618717468883677,0.5627178
13,0.3822841316484654,0.7870288150877133,0.7696592269438274,1.100813172709153,0.52182627
13,0.4589744949360234,0.7637280835639032,0.7905957196021731,1.099237115179452,0.46420163
13,0.5510497809401385,0.7028818880953704,0.8119752781914242,1.0739398406901368,0.3327464
13,0.6615963728365803,0.6031650994470752,0.7981700008564797,1.000441651416864,0.12443501
13,0.7943198159043792,0.5965563377862302,0.6877850979831831,0.910454716736537,0.3353812
13,0.9536690281919291,0.5486845693182527,0.6759291683447033,0.8705946503299961,0.24120075
13,1.1449854291964723,0.42362722689836485,0.5618599322110263,0.7036665603001384,0.12045431
13,1.3746819853820282,0.37034559900268754,0.4809174012442207,0.6069904590878965,0.15686595
