halo_idx,r_scaled,sigma_rad_scaled,sigma_tan_scaled,sigma_total_scaled,beta
28,0.0011003054494530783,0.4740158770057731,0.28081611989856525,0.550952592492435,0.82451975
28,0.0013210387147392024,0.42394798205342643,0.4340836091233848,0.6067622662266267,0.47580647
28,0.0015860534787928678,0.5122506608439723,0.3409117982550033,0.6153223650682005,0.77854323
28,0.001904233092886742,0.4467372379597517,0.48415737540111403,0.6587734860045398,0.41272867
28,0.0022862430053776014,0.5398798180153355,0.5144566855423721,0.7457452192069253,0.54598165
28,0.002744888269804314,0.565227755585363,0.5708238416216423,0.8033195197848598,0.49005038
28,0.0032955427730067214,0.5833266612717531,0.584188110519497,0.8255578356801041,0.49852216
28,0.003956664571083289,0.5879826642382,0.5968320516689827,0.8378138919119915,0.48483634
28,0.00475041460735845,0.6267806759327452,0.6442014015994056,0.8988044651018352,0.47181976
28,0.005703399551917563,0.6467207453830444,0.6974555390227785,0.9511529505849408,0.41847354
28,0.006847563662848714,0.6597300926615204,0.7787486940672589,1.0206337957823437,0.30332208
28,0.008221259564569927,0.6870877429719764,0.8002687791160565,1.0547604551883702,0.321707
28,0.009870533835959136,0.7167191479129242,0.8479074551293874,1.1102402862501748,0.30020815
28,0.011850670501474531,0.738951592482786,0.9042503710224351,1.1677834688035813,0.25128692
28,0.014228044163416009,0.7454172637462682,0.9460726604835235,1.2044502313222782,0.19458425
28,0.017082344892715387,0.763385700195049,0.9794206143916625,1.2417819633785938,0.17696095
28,0.02050924945706801,0.7852606649251868,1.0248962102579635,1.2911415248615674,0.14826971
28,0.024623628426541026,0.8026692285606974,1.0563396739641382,1.32669944564372,0.13402778
28,0.029563396659520607,0.8282017773759696,1.071690086424814,1.3544141983515539,0.16278672
28,0.0354941362381063,0.8311696484808012,1.0934956017632833,1.3735267044891746,0.13458437
28,0.042614646814730386,0.830767043311708,1.0622458917947346,1.3485325562114876,0.18254924
28,0.05116360941880182,0.8296951909250745,1.032130438014029,1.3242686330592432,0.22624761
28,0.06142758709559115,0.8416531515796791,1.033249009375493,1.3326602668003749,0.24644715
28,0.0737506305604739,0.8535240488664674,1.045983578626063,1.3500315055816674,0.24908942
28,0.0885458108521064,0.867220928347247,1.0670248990279472,1.3749961294802875,0.24306327
28,0.10630906556152198,0.8631314663421833,1.0552273094323645,1.3632683247806812,0.25267732
28,0.1276358227656924,0.8582392264051634,1.0327119508551381,1.3427838576532989,0.2760448
28,0.1532409599033448,0.8445932597030588,0.9995551505262413,1.3086055305839053,0.2996933
28,0.18398276661879706,0.8317116556896929,0.9760243881621311,1.2823290848426565,0.31143367
28,0.2208917148134356,0.8252628435176665,0.9353170633912001,1.2473478959652298,0.35775143
28,0.26520500028308136,0.8319060804359341,0.9125894983394307,1.234863277423805,0.39831066
28,0.3184080137842777,0.8549815634546615,0.8909096293641493,1.2347929053952906,0.45709503
28,0.3822841316484654,0.812065613826947,0.8972256657064518,1.210150617260176,0.38963288
28,0.4589744949360234,0.7543697768135925,0.8675982868171949,1.1496958444495335,0.3386386
28,0.5510497809401385,0.6796711686247424,0.8266562767831133,1.0701932339565565,0.26035684
28,0.6615963728365803,0.6149400159716774,0.7905743821486011,1.0015783253770114,0.17360061
28,0.7943198159043792,0.5732704229085753,0.7150140311457379,0.9164519078043412,0.22217834
28,0.9536690281919291,0.5430690800251299,0.6184402065985193,0.8230384499584269,0.35158163
28,1.1449854291964723,0.4447232894774401,0.5724426918437429,0.7248927038541303,0.17157292
28,1.3746819853820282,0.4763307309139433,0.45467640220407624,0.6584995047993641,0.5444274
