halo_idx,r_scaled,sigma_rad_scaled,sigma_tan_scaled,sigma_total_scaled,beta
22,0.0011003054494530783,0.41013581430063184,0.7010071443137037,0.812171437666527,-0.4606949
22,0.0013210387147392024,0.4163515809363797,0.7185797278016913,0.8304850612281923,-0.48935938
22,0.0015860534787928678,0.5210966893171699,0.6718667962724921,0.8502627446577001,0.16881108
22,0.001904233092886742,0.5399554388830444,0.667665561357732,0.8586787673436783,0.23550946
22,0.0022862430053776014,0.545129317129624,0.71560974479828,0.8995906245468696,0.13836485
22,0.002744888269804314,0.5678905364190013,0.7751904609896364,0.9609474174791958,0.068339765
22,0.0032955427730067214,0.5780423286469274,0.7627160103393562,0.9570102624823127,0.1294846
22,0.003956664571083289,0.5859708500665263,0.8272288619746888,1.0137403110028549,0.0035182834
22,0.00475041460735845,0.6385085483226532,0.8994229706929047,1.1030208070325602,0.007879317
22,0.005703399551917563,0.6641359457741248,0.9020160838952477,1.1201381651308449,0.07767373
22,0.006847563662848714,0.698686192547348,0.943834476608201,1.1743023065534899,0.08757466
22,0.008221259564569927,0.722111802977767,0.9863446673497005,1.2224243837839932,0.06713563
22,0.009870533835959136,0.7711491999768482,1.0123343276347243,1.2725925407735736,0.13832974
22,0.011850670501474531,0.7857727822910524,1.0600711021756966,1.31954144259244,0.08999026
22,0.014228044163416009,0.8091596415911537,1.0766314880693122,1.3468016580725415,0.11481154
22,0.017082344892715387,0.8484797910969718,1.1064127356337046,1.394298095292321,0.14979959
22,0.02050924945706801,0.8702091360522306,1.1238174142889041,1.4213477897354376,0.16609949
22,0.024623628426541026,0.8832245966540178,1.1340493189572276,1.4374120406911526,0.17568809
22,0.029563396659520607,0.9121320363472063,1.1487256570200897,1.466818125110475,0.20697439
22,0.0354941362381063,0.920740308811833,1.1517007599914963,1.4745092205632315,0.21769702
22,0.042614646814730386,0.9270861577716976,1.1539046552346646,1.4801975050060483,0.22541398
22,0.05116360941880182,0.9321354501303907,1.1606144234883153,1.488590738814871,0.22484618
22,0.06142758709559115,0.9290263244673415,1.1559686046859605,1.4830217195088866,0.22588402
22,0.0737506305604739,0.9259238246452273,1.147860984778054,1.4747609021272374,0.23158103
22,0.0885458108521064,0.9279451076965619,1.1342806210407816,1.4654946635794457,0.2529211
22,0.10630906556152198,0.9260222083439612,1.1144300031652228,1.4489552595154578,0.2758429
22,0.1276358227656924,0.8960178908014191,1.092331719339712,1.412811598388863,0.25690264
22,0.1532409599033448,0.8627034637541287,1.0827197323649411,1.3843913587874657,0.21244836
22,0.18398276661879706,0.8347015054596444,1.0389204139954398,1.3326973509437465,0.22540951
22,0.2208917148134356,0.7950370130082578,1.021221286984744,1.294208945258347,0.17503595
22,0.26520500028308136,0.794827546082331,0.9905036876263813,1.2699796504399545,0.22350907
22,0.3184080137842777,0.7709832527788818,0.9566773641710866,1.22867686862159,0.23014116
22,0.3822841316484654,0.7238659441695804,0.8983944594750183,1.1537306767143527,0.22982776
22,0.4589744949360234,0.6706478423234852,0.8500249171247404,1.0827330844383407,0.19676203
22,0.5510497809401385,0.6373931482361402,0.8238679543561043,1.0416469475402494,0.16464615
22,0.6615963728365803,0.6327973244153868,0.8065598523521109,1.0251688827006762,0.18770468
22,0.7943198159043792,0.5463668937073198,0.7958959629331221,0.9653844219005644,-0.060996294
22,0.9536690281919291,0.4703183024166163,0.7042903488885944,0.8468908943624196,-0.12121713
22,1.1449854291964723,0.38619966274785456,0.5730280227362023,0.6910219016329201,-0.10077345
22,1.3746819853820282,0.36822373119294033,0.551215754377725,0.6628932994241983,-0.12044275
