m_scaled,slope_Q_r,slope_Q_tot
1.7360499177289717e-05,-0.590730699185411,-0.49831675277542853
4.918808100232086e-05,-0.6232817089080915,-0.5258270883745603
9.779747869873206e-05,-0.7311439951057841,-0.6823968116625148
0.0001799705081379,-0.8839087866346518,-0.8075522577501958
0.0003119103018853,-0.9735008547851347,-0.8865796520449085
0.0004889873934936,-1.1626241478333679,-1.048470599620836
0.0007574964474357,-1.208287087553686,-1.0623879245182888
0.0011660468614079,-1.2274969691672677,-1.0785775958108086
0.0017013289193743,-1.224010206354238,-1.1125044502824282
0.0024675056163987,-1.2231706002957674,-1.1343283951125103
0.0035814709802748,-1.2229595754066476,-1.1419347047489845
0.0050547986771208,-1.2291908393528792,-1.1598275154750568
0.0070286874335786,-1.2423247889248081,-1.1697551760028468
0.0097004682569635,-1.239169623664616,-1.172213193095667
0.0132454821889661,-1.2354805254069379,-1.17211129234285
0.0178471718375597,-1.2309964298219565,-1.168576048678146
0.0237184926593191,-1.2259490132513582,-1.1654509993902389
0.0310764508939604,-1.2192535860033489,-1.1631535058312763
0.040302398840078,-1.211900185990328,-1.1614912723568644
0.0520560354664091,-1.204422790470954,-1.160473984093005
0.0662013701960647,-1.2000320547901753,-1.1636565746127374
0.0830711459299431,-1.1945679329706635,-1.1671195149626148
0.1032290002080001,-1.1875328348303311,-1.1696163023435329
0.1269527010170724,-1.1751524038288652,-1.1683953808908503
0.155696479504911,-1.1614308462746459,-1.1660016015124057
0.1896472503793247,-1.1520615243789143,-1.1663212345602916
0.2290376443292891,-1.146610875303433,-1.1680590476833037
0.2724932885032689,-1.1430569983940977,-1.1691833121130921
0.3197439377974043,-1.139895187901152,-1.1682450602173928
0.3715904899070741,-1.1375341026642254,-1.1653117449652592
0.4297389032181001,-1.1372757612755469,-1.1615587963077347
0.4955114690844858,-1.1406649126702586,-1.1584839486361322
0.5682328640882348,-1.1476888116909514,-1.1546006467046428
0.6563431842460392,-1.159268491817247,-1.1507049507956788
0.7448047651705308,-1.1718508554884053,-1.1432898937030473
0.8467635555220593,-1.186512133027856,-1.1340206453680426
0.938767256962024,-1.1993945950723481,-1.1215585020090024
1.0198668288687327,-1.213811327454294,-1.1119096525985073
1.0982772594528796,-1.2313129274466659,-1.1060864341006231
1.191088224104588,-1.2535891697918153,-1.1027346878482034
