m_scaled,slope_Q_r,slope_Q_tot
9.71129863833264e-06,-0.46752514972773307,-0.21045280780740216
3.266527723802797e-05,-0.5052954356566364,-0.25218759688263004
7.680754377590362e-05,-0.6394715186269284,-0.4926530665817115
0.0001439037889134,-0.810504182332036,-0.7262164544037857
0.0002507280739351,-0.8672775540928851,-0.8196174087703906
0.0004025774708254,-1.0150201600181092,-0.9335484784017372
0.000625937339507,-1.0940204680963168,-0.9811355494961223
0.000917276298657,-1.1586443555898627,-1.0695337241913023
0.0013392763667591,-1.191185675095049,-1.105379897985069
0.001914891522413,-1.2291803743973797,-1.1451413713412673
0.0027191636187331,-1.2133695724076867,-1.1462485309873363
0.0038116847155455,-1.203828345345499,-1.1427922061582692
0.0053535740857135,-1.1713784861723535,-1.1109896083275377
0.0073978024490825,-1.1584171686185403,-1.0950254970948914
0.0101182903358118,-1.141667192633626,-1.0774607590198184
0.01378739553044,-1.1224008683741395,-1.0588267316741016
0.0186130281083606,-1.1062107242038244,-1.0430514684540966
0.0247699914450635,-1.0907541271829349,-1.0303408591508378
0.0325390303557296,-1.0782154702655726,-1.0243208072445495
0.0423628917737338,-1.068966339898783,-1.0230525391630085
0.0546759356018089,-1.064258581751965,-1.0280477256227019
0.0695015572412198,-1.0624206873995146,-1.0369990556952824
0.0877936710718501,-1.0609685926245338,-1.0472032839554068
0.1098140407342693,-1.0602773830876142,-1.0578076634900195
0.1369262208418326,-1.0595465699984703,-1.067823995456978
0.1686512678026037,-1.0583999872433165,-1.0770441505710893
0.2050823217989779,-1.0543259993182568,-1.0841839371412605
0.2468439959024659,-1.0467093714139675,-1.089224981306332
0.2984202615479852,-1.0363820996140176,-1.0934913462853095
0.3589393089714127,-1.025403537201211,-1.098293235473566
0.4245466354586611,-1.0141842383557895,-1.1036665279605198
0.4970714965350601,-0.9996709112944407,-1.1085810130403455
0.5762450657973939,-0.9818592169357929,-1.112049427834457
0.6797789862713197,-0.9610617630941694,-1.1141857389589158
0.7701779339142352,-0.9329886512300576,-1.111143847357204
0.8557618431231991,-0.9037582624659349,-1.1084376109684224
0.9436989765612972,-0.8774062021116065,-1.108030265176117
1.018772170684928,-0.8545674799890427,-1.111024452051368
1.0831969258516263,-0.8329503768355528,-1.1174697384756627
1.1305571636201133,-0.8053936528208203,-1.1246410035758425
