m_scaled,slope_Q_r,slope_Q_tot
1.9615731572360085e-05,-0.6050872770605593,-0.8285661279134207
4.48359578796802e-05,-0.6186224472740738,-0.8374177376539649
9.013895698727374e-05,-0.8703086831082341,-0.9013701720391198
0.0001555247288951,-1.019721606239422,-0.9254260623348629
0.0002620101288593,-1.020294621470208,-0.9351688818209226
0.0004063258682846,-1.042593116670561,-0.9588541499251655
0.0006389123997854,-1.0142226884338856,-0.9858334487424376
0.0009873251558087,-1.083224387420213,-1.030513692376179
0.0014529652600383,-1.0987505820546604,-1.0691226463391676
0.0021292409580568,-1.117589488684997,-1.091872561528542
0.0030623893314277,-1.1536932338899342,-1.11743816936554
0.0044144736862368,-1.1668815679644715,-1.115672687593089
0.0062751659382435,-1.1776200116357451,-1.12459733815889
0.0087630945593379,-1.1897866948149916,-1.1386226584799244
0.0120748839064713,-1.1928920923015638,-1.1465108307997824
0.0164744122734149,-1.188797303574918,-1.156010205956531
0.0221713811715018,-1.1902378308836201,-1.1679823445541289
0.029521208975174,-1.195347447059803,-1.1832899336631297
0.0387111792168247,-1.2037700658725028,-1.2005147168541384
0.0499874226235642,-1.2143474553390907,-1.2191081833283317
0.0633209826392621,-1.2233970348972918,-1.2368887618009112
0.0793227491900287,-1.2280860986599307,-1.2497889513416303
0.0983247885889107,-1.2286504963220783,-1.2571625221713993
0.1205550169551296,-1.2240771050756507,-1.2585190037751575
0.1467219358314301,-1.2136817771282038,-1.2538786087728928
0.178092161027913,-1.1991509008088224,-1.2463675157203684
0.2148543772006554,-1.1828166053062417,-1.238918567734969
0.2562991487244569,-1.16608227122462,-1.2333135313886578
0.3050176203317806,-1.1505708394538088,-1.2303513611834447
0.3619335995714393,-1.137503969579837,-1.2301187912716718
0.4313349919569051,-1.1267157851600091,-1.23128667232154
0.5080063480960699,-1.1167239139810956,-1.2310432332759944
0.5859312428909541,-1.105912649499544,-1.229142602149489
0.6679978592949737,-1.0936531109923822,-1.2250544627935516
0.7553425086156419,-1.0803694178768841,-1.2179091212894815
0.8458541645027905,-1.0710986636570117,-1.209886900887627
0.9349067835939376,-1.0603661392568315,-1.200676184213857
1.0200675481328831,-1.0484121323831137,-1.192908510094537
1.0812195913097158,-1.0345250074673997,-1.1867148776114398
1.1427022996759109,-1.0185281704222815,-1.1801422147519047
