m_scaled,slope_Q_r,slope_Q_tot
2.7286611464017548e-05,-0.3063739957773535,-0.48750486481018895
6.36687600827076e-05,-0.357921715910721,-0.5241884934517059
0.0001273375201654,-0.5835844831222714,-0.643794182730324
0.0002316968412032,-0.8734023086988012,-0.8678437437558255
0.0003690873234869,-1.0343106958811705,-0.9861306602741747
0.0005888163526445,-1.1425899941992896,-1.0570020504072484
0.0009023730282398,-1.1873747728271047,-1.1241566427769343
0.0013576285984553,-1.2816995564255234,-1.2107603724389884
0.0019861780870913,-1.3563783768600073,-1.2733293706032296
0.00280429771853,-1.3915478576841531,-1.3142631527217166
0.0039728348866645,-1.386952098906162,-1.3136054681549694
0.005551628651723,-1.379071646469232,-1.304021969278248
0.0076373789350339,-1.3639250476114877,-1.2922829544852206
0.0103995499551634,-1.3495567008550462,-1.2724294483207634
0.0141631874872705,-1.329096937054362,-1.2456679959463157
0.0190182894779384,-1.3063161896551214,-1.2175967224381736
0.0253047417892625,-1.2806632105712739,-1.1901212362205627
0.033378227795239,-1.254854878557411,-1.1644960389382704
0.043500124510944,-1.2301937923125308,-1.1428988059008187
0.0559634039752545,-1.2045584073349662,-1.1253712698173017
0.0713654993654878,-1.1795971010022814,-1.1130292133473891
0.0899069912115286,-1.1561902415389311,-1.1071761426344406
0.1116721329101781,-1.1342564846718293,-1.1076207563177796
0.1365369379286437,-1.1127198543267482,-1.113271537647739
0.1644554498686701,-1.0902781878860948,-1.1221132054765854
0.1970888010421896,-1.0674560030376954,-1.1330237615239658
0.2352541536556773,-1.047241314222816,-1.1473114675164706
0.2798165411637908,-1.0316369357689474,-1.165322095752189
0.3307630383295207,-1.0217548290640912,-1.186643536042517
0.3876819524184976,-1.0177457319473628,-1.2105973547778914
0.4524057948111472,-1.0197412736842666,-1.2366804862189404
0.5200689318422015,-1.0273958274273949,-1.2646399758699514
0.5892002800550127,-1.0406579422093714,-1.2949975339021733
0.6714067022839065,-1.0608919773420238,-1.3280107973837216
0.76511084090127,-1.0841389360423288,-1.3625766344429735
0.8509506908672146,-1.1076097902819515,-1.3990370764699076
0.9354084978981309,-1.1332218280936903,-1.4392491293213894
1.0234724460546338,-1.1592420012090727,-1.4824167910997985
1.077682326208964,-1.1885840620778154,-1.5292845731735372
1.1238799955549912,-1.2279938075665615,-1.5820397355547078
