m_scaled,slope_Q_r,slope_Q_tot
1.9663294206611647e-05,-1.3373524005626494,-0.7497413655221554
4.161301797213162e-05,-1.3304473090484297,-0.7715706625563552
7.911046273822823e-05,-1.3811640273487087,-0.960310943667136
0.0001449596340347,-1.1759304418089949,-0.8645645484632938
0.0002373313882146,-1.0444494650790395,-0.8325885692885183
0.0003836628799848,-1.0747415339218231,-0.9194414108846427
0.0005999591162575,-1.1270940755213994,-1.0231030485620458
0.0008944512434449,-1.154717263175439,-1.1084742977159938
0.0012904608430478,-1.2208151336153945,-1.1841672294207677
0.0018675556637163,-1.2624700467155472,-1.236532955365647
0.0026554592897161,-1.2925790623549134,-1.2737913457622179
0.0036532571492237,-1.3142751266521189,-1.2976912717480835
0.0050777027644236,-1.3312247952768974,-1.3039600845574766
0.0069521177168166,-1.3331250331005808,-1.301229109392117
0.0094973711017934,-1.332117159189523,-1.2939866838127134
0.0128579652674768,-1.3373498719430938,-1.2854560429720334
0.0171166689638995,-1.3408609123420405,-1.2732531854441136
0.0228226825711111,-1.3416661707515287,-1.257587192156855
0.0300674632714681,-1.3414754910780058,-1.2412799856373131
0.0393700305748425,-1.3353117695570826,-1.2234928570322783
0.0511350825131612,-1.3264068632518746,-1.206925603887568
0.0659026737482384,-1.3152876275398624,-1.191713724908716
0.0836659449913972,-1.3011490312664578,-1.1773474221717712
0.1055136939985898,-1.2823340316868517,-1.1634696314008623
0.1318186087879184,-1.2602453332331094,-1.1508808837206792
0.1633361256856462,-1.236131478822518,-1.1402515172782115
0.2005806913425275,-1.2113123790425473,-1.1324726316680331
0.2454582734388685,-1.186960124248185,-1.1279985141626927
0.2963660848538743,-1.1639694308827422,-1.1265762985237973
0.3579254570120104,-1.1426087439318435,-1.1274770403182304
0.4257286110096133,-1.1213879201613386,-1.1292479987570003
0.5017222129731377,-1.099986458398361,-1.1310189365370045
0.58118021300432,-1.0771042114001437,-1.1324928634741545
0.6700596746759401,-1.0529441012260616,-1.134102088501452
0.7613531486758555,-1.0274233073776025,-1.1351774486377697
0.8499541232272004,-1.0021684561600055,-1.136556091498687
0.9406549546854468,-0.9753916235270514,-1.1380733751454657
1.0189340716360562,-0.9466183404488229,-1.1416045961883143
1.077160744069127,-0.9157512919507389,-1.148453403092116
1.1236365404271451,-0.88270278844983,-1.158013574356941
