m_scaled,slope_Q_r,slope_Q_tot
1.821460788862008e-05,-0.6679158866089332,-0.8819895144222165
4.48359578796802e-05,-0.6803412953134158,-0.8888004078068962
9.013895698727374e-05,-0.8853979528797424,-0.9248005793604546
0.0001536565639834,-1.023803237023606,-0.9397917694283453
0.0002601419639477,-1.0392040500652022,-0.9529532770198739
0.0004035236209171,-1.0378185662382244,-0.9538327384595666
0.0006379783173296,-1.0145576956642008,-0.9837243896226548
0.0009877921970367,-1.0736562892302324,-1.027964511502076
0.0014524982188104,-1.0875843790319473,-1.062698897549898
0.0021292409580568,-1.109074219340803,-1.0854101913022918
0.0030600541252881,-1.1449482414098915,-1.1105353062056496
0.0044172759336043,-1.1586899726165982,-1.1084329709043557
0.0062751659382435,-1.1707070674085311,-1.118137495728535
0.0087612263944262,-1.18321800537265,-1.1323765714745466
0.0120725487003318,-1.1871099858505068,-1.1406901446026019
0.016473945232187,-1.1829720823632877,-1.1501658326229558
0.0221713811715018,-1.1848540276118644,-1.1624568223354095
0.0295174726453507,-1.1905128447637623,-1.1782066861109866
0.0387107121755968,-1.1991685593351025,-1.1956571419579243
0.0499790158814618,-1.209898381215908,-1.2144050555978356
0.0633200485568062,-1.2189822223379687,-1.2321922570138473
0.0793255514373962,-1.2235039642282433,-1.2448982248353506
0.0983215193003153,-1.2237890697154357,-1.2519634716859867
0.120553148790218,-1.2188476005755726,-1.252926335453984
0.1467210017489743,-1.2080618304501365,-1.2478830931293423
0.1780884246980897,-1.193189544162993,-1.240032475658141
0.214856712406795,-1.1765738373833878,-1.2323258454662769
0.256298681683229,-1.1596429807305992,-1.2265454381345884
0.3050152851256411,-1.144035270694217,-1.2234938679909098
0.3619331325302113,-1.1309605659415527,-1.2232401870828116
0.4313321897095376,-1.1201775299673074,-1.2243723776777893
0.508010551467121,-1.1101338661578066,-1.22399989673583
0.5859261054374469,-1.0992085950756028,-1.2219188685824511
0.6679950570476062,-1.0868100033178676,-1.2176366089552715
0.7553415745331861,-1.0734015311608804,-1.2102994201662094
0.8458522963378788,-1.0640768000642766,-1.2021103981885308
0.9349035143053424,-1.0532948206655823,-1.192732913757717
1.0200675481328834,-1.0412949106118625,-1.1847807005368933
1.0812195913097158,-1.0273737199128807,-1.1783703557992644
1.142702766717139,-1.0113575422547094,-1.1715624678144718
