r_scaled,m_scaled,Q_r,Q_tot
0.001100305449453,3.134977605184892e-05,64234640.11214613,15145911.319415784
0.0013210387147392,7.889693639715312e-05,56805661.3160809,12295494.027261669
0.0015860534787928,0.0001557038877241,83253773.38396716,11087265.923129488
0.0019042330928867,0.0002758780292562,35984397.60346245,7128495.479113109
0.0022862430053776,0.0004514367751466,40655622.44079699,7946221.0545698
0.0027448882698043,0.0007325397670782,29835656.56519667,5670855.168211395
0.0032955427730067,0.00110246712449,19438084.45350808,3700360.0373095684
0.0039566645710832,0.001620260925613,13061276.248285145,2786133.8328002114
0.0047504146073584,0.0023177934427666,8145361.339046684,1692560.9169951235
0.0057033995519175,0.003206037097569,5434948.973277944,1206289.9224548617
0.0068475636628487,0.0044406957777444,3648975.1716958852,815051.9523747625
0.0082212595645699,0.0061346286770793,2755416.0331687382,597020.7654562474
0.0098705338359591,0.0084727994742797,1993820.2825979376,438711.9329214246
0.0118506705014745,0.0114311733410391,1384732.9629708787,293227.38822697394
0.014228044163416,0.015354597813928,961537.414531699,222509.38981419904
0.0170823448927153,0.020431694045525,672475.9519017242,160672.7807834559
0.020509249457068,0.0270167145052158,474189.06132935896,116158.49393083387
0.024623628426541,0.0352721555322027,345539.59946198773,86165.94716384876
0.0295633966595206,0.0454420228834225,239295.46331198784,61493.37205795704
0.0354941362381063,0.0578800465319936,168686.28268234848,43450.94105809587
0.0426146468147303,0.0730569956149612,122674.01114995952,31581.17044821561
0.0511636094188018,0.0913845971911396,89280.24523623286,22513.560577404805
0.0614275870955911,0.1132751008156106,63164.261571842224,15939.840515369258
0.0737506305604739,0.1386266197162058,44645.50895918555,10938.19028737553
0.0885458108521064,0.1683859171296909,31644.760574247863,7570.7622769105865
0.1063090655615219,0.2025190307986765,21381.980895407418,5103.639790149794
0.1276358227656924,0.2428510401856477,15874.721846833007,3650.2362074712137
0.1532409599033448,0.2906448187692264,11992.100591863817,2730.3860862941906
0.183982766618797,0.3460194956984098,9396.334571837868,2098.5108399546216
0.2208917148134356,0.4085774513136068,6986.5503995166055,1550.2124041707784
0.2652050002830813,0.4792549989262326,5214.022385736415,1131.259615446651
0.3184080137842777,0.5549960578674996,3463.2641938780957,795.5542258883997
0.3822841316484654,0.6307449542527795,2133.4316694458907,542.102484016111
0.4589744949360234,0.7032899035255605,1416.4690428921842,333.93833592403695
0.5510497809401385,0.772588060991905,881.2778295291398,212.28077195642646
0.6615963728365803,0.8447270306648146,736.7451639542743,158.32602288942843
0.7943198159043792,0.934870176724301,797.7253134857701,176.93796357295906
0.9536690281919292,1.019732975504121,491.62653852480423,106.54628172867976
1.1449854291964725,1.086883673310914,289.99377433940845,82.27565392664407
1.3746819853820282,1.1347297015212456,199.01619928072566,52.034962682592955
