r_scaled,m_scaled,Q_r,Q_tot
0.001100305449453,2.741581425418135e-05,32158504.287413545,10656090.065842718
0.0013210387147392,5.940093088405961e-05,74693012.85574695,9452033.632695315
0.0015860534787928,0.0001288543269946,53118920.27940375,11817225.561247008
0.0019042330928867,0.0002321205606854,25335579.316653036,5787055.773343313
0.0022862430053776,0.0003966154462104,28393361.854283627,5482193.896492104
0.0027448882698043,0.0006570656816252,21488125.75649867,5004362.606190018
0.0032955427730067,0.0010408870811837,19209084.94642867,4069469.5396478614
0.0039566645710832,0.0015892033662673,13005060.253843687,2647339.5533562484
0.0047504146073584,0.0023769510958375,11309367.046315176,2160955.319765028
0.0057033995519175,0.0033758005951648,6319054.151246856,1239150.5852726512
0.0068475636628487,0.0048133031225591,5376707.742738162,1073850.264711012
0.0082212595645699,0.0066108666771582,2918825.9155661324,621968.1409359467
0.0098705338359591,0.0089485217725647,1926713.6382487102,422156.4470569772
0.0118506705014745,0.0119167405958174,1430467.8906622175,302692.11181478505
0.014228044163416,0.0158838089183975,892165.0118955222,208763.46808892427
0.0170823448927153,0.0210151354863051,635054.7212711929,146981.388805441
0.020509249457068,0.0275437547207008,458711.9438195522,103689.79760005887
0.024623628426541,0.0357822069040823,313805.6398568306,73470.35051561503
0.0295633966595206,0.046349175578119,226103.50861590082,54062.886169892656
0.0354941362381063,0.0594374853030651,147601.542732812,37793.1238997334
0.0426146468147303,0.0751083647307552,101514.67402123778,25820.356158237268
0.0511636094188018,0.0936478521899078,67970.36158062298,17783.218707344582
0.0614275870955911,0.1161297337388116,47279.263658308,12753.878788390179
0.0737506305604739,0.143735630971822,35265.81072323377,9690.82971357024
0.0885458108521064,0.1768987137541549,25608.838346417357,7195.474413735576
0.1063090655615219,0.2158702937164737,18971.39106446159,5317.441379786259
0.1276358227656924,0.2609455477922484,13613.08490584695,3951.233764353096
0.1532409599033448,0.3110735364350687,9501.339815264604,2835.1894360132856
0.183982766618797,0.3658357115473208,6384.0075135179995,1935.3453019851909
0.2208917148134356,0.4267956884019682,4562.6540442959395,1390.5039837598754
0.2652050002830813,0.4984460050947961,3633.9395787340072,1079.7663152412458
0.3184080137842777,0.5731732900074182,2801.4973064064343,825.1109915115552
0.3822841316484654,0.6451434578665448,1671.3531844315164,502.0402148622793
0.4589744949360234,0.7167270627446874,1113.5239190103193,316.63425651720655
0.5510497809401385,0.7897774136854289,774.4788565946826,221.04058751682564
0.6615963728365803,0.8687175953884436,482.7751996871472,127.00643801509732
0.7943198159043792,0.9414590614885878,266.6709480267972,77.1635258317882
0.9536690281919292,1.0194890381583637,220.221036087423,56.89102219471924
1.1449854291964725,1.0789722164851858,218.65081588643585,55.32733282849965
1.3746819853820282,1.1305441046787263,114.44018144225183,27.451613759366865
