r_scaled,m_scaled,Q_r,Q_tot
0.001100305449453,2.106709900447187e-05,166329296.2230656,12286606.400315173
0.0013210387147392,6.413761252472548e-05,54027007.80874089,12548619.704293361
0.0015860534787928,0.0001362339068955,96764155.90597247,12323803.046748623
0.0019042330928867,0.0002293973002709,34774983.910645545,8798346.90332282
0.0022862430053776,0.0003745262045239,29857196.94604937,6321182.582537482
0.0027448882698043,0.0005922195609034,24821128.237466943,4891561.4322818555
0.0032955427730067,0.0008913723667669,17722322.42798858,3660854.715330175
0.0039566645710832,0.00134033565444,13474069.426045172,2796228.90479025
0.0047504146073584,0.0019227239024747,8966749.56805029,1759522.0773102846
0.0057033995519175,0.0027288915577125,6940446.132459092,1431992.7815288007
0.0068475636628487,0.0038187628128772,4134279.515028832,894977.391150304
0.0082212595645699,0.0052695836976518,3003090.048661782,663619.9076437703
0.0098705338359591,0.0072105657525972,2173709.781500176,484999.4885732412
0.0118506705014745,0.0097662389407175,1417099.412861764,330711.2160834481
0.014228044163416,0.013096245056691,1011538.346864628,243368.54069124573
0.0170823448927153,0.0173625666839744,685933.8037896885,167857.72207684212
0.020509249457068,0.0227707250773001,496001.3707463154,121399.60515889424
0.024623628426541,0.0296119143606856,349018.9600001902,83518.95355138725
0.0295633966595206,0.0381277039360488,237602.3736593736,59310.12368428704
0.0354941362381063,0.0485479592614162,164336.49308991927,41285.65994304473
0.0426146468147303,0.0610866284311222,113002.79769357118,28478.377584378544
0.0511636094188018,0.0759937076866865,73632.45457022451,19294.455495501617
0.0614275870955911,0.0941184351968672,53739.62698707534,14325.06596363322
0.0737506305604739,0.1169130363197057,42407.28421888328,11467.663717728645
0.0885458108521064,0.1443934284188945,31012.285574388192,8481.126345123694
0.1063090655615219,0.1762773123677735,22663.060368495895,6099.1578904485705
0.1276358227656924,0.2114022524590517,14759.459974453204,3953.2994545225183
0.1532409599033448,0.2512340506256845,9971.608750055062,2693.318164038433
0.183982766618797,0.2959309441890833,6906.430903398051,1824.234468322183
0.2208917148134356,0.3455022963043613,4764.481409303541,1251.0676076564844
0.2652050002830813,0.4058482991660375,3964.952757653314,1020.6356102574686
0.3184080137842777,0.4742545741068246,3125.7969869316594,787.7071693461372
0.3822841316484654,0.552554895055623,2589.204301713168,590.4220298731544
0.4589744949360234,0.6406762294025508,2079.534022458762,458.06533966158753
0.5510497809401385,0.7363180499363191,1496.875896883766,294.19861072643164
0.6615963728365803,0.8466253803237338,1263.674541709427,207.22419408280237
0.7943198159043792,0.9427704704448312,613.3233000044758,148.00859483030266
0.9536690281919292,1.0300870416097878,463.69594093376844,94.59303005696832
1.1449854291964725,1.1117271999874283,426.5799432256534,91.0568417869464
1.3746819853820282,1.1931772863162735,403.6870182932407,74.7514184019351
