r_scaled,m_scaled,Q_r,Q_tot
0.001100305449453,2.4916736027644177e-05,25063711.428864002,4709989.500691777
0.0013210387147392,6.96390827439286e-05,64059268.14552234,10383630.629164804
0.0015860534787928,0.0001335281494814,45740730.27750749,8078033.360570452
0.0019042330928867,0.0002453340162721,24778351.364125457,5330084.348237078
0.0022862430053776,0.0003961122137728,23054802.119137242,4460031.497602741
0.0027448882698043,0.0006401684487102,21517446.578031354,3803241.389035373
0.0032955427730067,0.0010145583797922,13784037.372151326,3034408.0800062534
0.0039566645710832,0.001541643180377,11018735.86052606,2254933.03199592
0.0047504146073584,0.0022814785731978,8318493.373836934,1676592.4345449319
0.0057033995519175,0.0033203147983504,5969437.862668471,1213643.053320375
0.0068475636628487,0.0047137353438963,4323919.381271901,916788.5020534648
0.0082212595645699,0.0067172964767859,3209365.3093526573,713176.8030074192
0.0098705338359591,0.0093623038397204,2382392.4735696386,508755.0670668635
0.0118506705014745,0.0128129523342154,1603891.0147240132,370994.1627862409
0.014228044163416,0.0172212979391063,1095517.238879431,274089.6901652482
0.0170823448927153,0.0227630355879213,799828.1503377364,192450.33220719793
0.020509249457068,0.0295646656328008,534036.6334967391,132024.91526506626
0.024623628426541,0.0378197719459596,358822.03609558125,89780.7912625844
0.0295633966595206,0.0477404662289662,261184.4275479733,65404.22706326085
0.0354941362381063,0.0597445829782843,175692.5061297683,44724.463756594516
0.0426146468147303,0.0738180665992316,116725.84359807576,29150.152092576678
0.0511636094188018,0.09041325168431,79934.52389180916,19847.68237154006
0.0614275870955911,0.1103926406344764,57887.20264904898,13999.635203514481
0.0737506305604739,0.135007181376452,44800.67143886048,10595.865226378442
0.0885458108521064,0.1645577914145706,33997.03828454628,8063.79966089302
0.1063090655615219,0.1991696933196379,24587.97761692896,5821.773268389178
0.1276358227656924,0.2389169984090693,17789.639270808322,4189.3262786260675
0.1532409599033448,0.2835019836318681,12500.445171398233,2890.9384057466605
0.183982766618797,0.3348004319874484,9462.328282943437,2165.3302668432025
0.2208917148134356,0.3944383202242811,7593.519191660561,1646.03961966043
0.2652050002830813,0.4623587870729695,6341.340113368444,1261.887034090005
0.3184080137842777,0.5314254237789298,4182.094003122099,812.8065778549691
0.3822841316484654,0.5988922782537817,2517.267532253347,483.21963972199177
0.4589744949360234,0.674140821057267,1798.0199364374237,326.69141038291235
0.5510497809401385,0.7582194717745492,1067.689106379771,233.926041418532
0.6615963728365803,0.8368183572377517,895.5695706897226,165.12312859570355
0.7943198159043792,0.926835496708289,750.2205700749003,134.39078019436408
0.9536690281919292,1.0198522278621542,481.42214359037797,82.51595668919788
1.1449854291964725,1.067723027787265,227.42661839834827,54.68222178477231
1.3746819853820282,1.101682622320942,113.17968282886399,26.74700178570969
