r_scaled,m_scaled,Q_r,Q_tot
0.001100305449453,1.7338228344706213e-05,65776521.308165684,12043291.291244432
0.0013210387147392,4.8954997679170485e-05,81267305.95314446,16535441.55454149
0.0015860534787928,8.873093329349651e-05,26490312.30601461,6714608.096704697
0.0019042330928867,0.00014737494093,30386183.84796068,7516208.709258888
0.0022862430053776,0.0002483446236432,32803638.064718693,7309459.775067924
0.0027448882698043,0.0003982693040357,33887847.690800175,6448843.673985514
0.0032955427730067,0.0006063280441722,22821916.486230575,4485036.198399594
0.0039566645710832,0.0009204559459469,15680564.735637814,3326267.7406262537
0.0047504146073584,0.0013651305081993,11473786.479058364,2550343.175035148
0.0057033995519175,0.0019908365722862,8320135.91959603,1850369.575099774
0.0068475636628487,0.0027761563267229,5679519.422970792,1151485.5006490897
0.0082212595645699,0.003832768359965,3693282.298532493,792479.9139081948
0.0098705338359591,0.0052055480865517,2538660.347033064,552888.270187956
0.0118506705014745,0.0070597186236503,1858012.003357494,411222.25318712054
0.014228044163416,0.0095232768922761,1207115.6199374837,286875.6382403585
0.0170823448927153,0.0126089715897413,865337.1970008623,202504.92529357912
0.020509249457068,0.0166049232753036,604395.3595798176,140438.20429401065
0.024623628426541,0.021570285904492,395059.09761866217,95673.28025923281
0.0295633966595206,0.0277273967584326,272234.0887683232,65109.58220251794
0.0354941362381063,0.035375595250018,198023.58905420994,45478.304374892745
0.0426146468147303,0.0450350282295894,142145.9239944001,32892.91143794512
0.0511636094188018,0.0568408318886568,99331.93777450101,22866.68256546947
0.0614275870955911,0.0713697572936281,68096.01776623358,15604.65120845328
0.0737506305604739,0.0891052350465851,46364.0017035848,10386.722683456694
0.0885458108521064,0.1114679799760087,34760.58182958266,7521.797528557362
0.1063090655615219,0.139481457502129,25036.67729576276,5394.435663494024
0.1276358227656924,0.1735934018745535,16590.44376661369,3547.5134279146564
0.1532409599033448,0.2168125056589812,10976.176086154466,2432.211208138575
0.183982766618797,0.2779149720851884,8588.274306808016,1937.3705744432716
0.2208917148134356,0.3445728108521964,5814.742079230129,1406.1303502878857
0.2652050002830813,0.4047884778933611,3412.97703464979,849.137774297447
0.3184080137842777,0.4629215177415911,2505.819709926484,580.062923264174
0.3822841316484654,0.5183033887098302,1748.2222350422087,378.754277698173
0.4589744949360234,0.5761008828448009,1168.6076572519764,265.9372552211605
0.5510497809401385,0.6525782782296224,1092.7560376044792,223.12246032154292
0.6615963728365803,0.7932382253112992,1270.543033886611,263.9322750022871
0.7943198159043792,0.922779268545094,843.5775956256223,162.3548376987663
0.9536690281919292,1.0256903228850978,364.64805800855754,89.71259913690302
1.1449854291964725,1.1080326289814626,248.04239885972902,75.91545527655833
1.3746819853820282,1.1811040823923344,144.90506202603993,47.72553519867237
