halo_id,r_scaled,delta_J
5,0.001100305449453,1.540971157307327
5,0.0013210387147392,2.9123247713151126
5,0.0015860534787928,2.6988202376155357
5,0.0019042330928867,0.4837508034774059
5,0.0022862430053776,0.6791612834219956
5,0.0027448882698043,1.9530149629527085
5,0.0032955427730067,0.47430418687023984
5,0.0039566645710832,0.25821050024373393
5,0.0047504146073584,0.5321025698893495
5,0.0057033995519175,0.43163197147672483
5,0.0068475636628487,0.03194255458538356
5,0.0082212595645699,0.08708152851206204
5,0.0098705338359591,0.17382623868501174
5,0.0118506705014745,0.1419980982309055
5,0.014228044163416,0.2213147919922538
5,0.0170823448927153,0.1568660444695851
5,0.020509249457068,0.17749757363836982
5,0.024623628426541,0.0006068877749546344
5,0.0295633966595206,0.06676142172704763
5,0.0354941362381063,0.13451554840047314
5,0.0426146468147303,0.09964576709610169
5,0.0511636094188018,0.14593334840488373
5,0.0614275870955911,0.11768877702210086
5,0.0737506305604739,0.006545498821651796
5,0.0885458108521064,0.03992162242551858
5,0.1063090655615219,0.08424000036847097
5,0.1276358227656924,0.02753435652432307
5,0.1532409599033448,0.10487643288439885
5,0.183982766618797,0.016925339986883187
5,0.2208917148134356,0.24163194679326247
5,0.2652050002830813,0.026103933105021907
5,0.3184080137842777,0.08366623715723946
5,0.3822841316484654,0.002945853178093994
5,0.4589744949360234,0.34967224295228155
5,0.5510497809401385,0.15275777825856704
5,0.6615963728365803,0.1259300359730463
5,0.7943198159043792,0.133350103451422
5,0.9536690281919292,0.4591113136981884
5,1.1449854291964725,2.0653390200865513
5,1.3746819853820282,1.218473132590593
