halo_id,r_scaled,delta_J
27,0.001100305449453,79.82832740018722
27,0.0013210387147392,24.86006391991211
27,0.0015860534787928,15.033765916268802
27,0.0019042330928867,3.5123571526639448
27,0.0022862430053776,2.9319357753645128
27,0.0027448882698043,3.305040739725596
27,0.0032955427730067,0.9656113802537613
27,0.0039566645710832,0.5404682033743129
27,0.0047504146073584,0.9820418537734094
27,0.0057033995519175,1.0700478890882839
27,0.0068475636628487,0.25315475843978963
27,0.0082212595645699,0.16201771759466158
27,0.0098705338359591,0.002210278150757035
27,0.0118506705014745,0.008746845813517938
27,0.014228044163416,0.1696471207818836
27,0.0170823448927153,0.1010115461719159
27,0.020509249457068,0.2591236509328461
27,0.024623628426541,0.1479942561664763
27,0.0295633966595206,0.023848104130042416
27,0.0354941362381063,0.13127525412984362
27,0.0426146468147303,0.10719361349145418
27,0.0511636094188018,0.037625557570902746
27,0.0614275870955911,0.06584361398297756
27,0.0737506305604739,0.07347481612613474
27,0.0885458108521064,0.06683810249284017
27,0.1063090655615219,0.04734302886122425
27,0.1276358227656924,0.021033356183715053
27,0.1532409599033448,0.03104669263029097
27,0.183982766618797,0.025950330542714808
27,0.2208917148134356,0.016765186317094748
27,0.2652050002830813,0.04605851926071425
27,0.3184080137842777,0.03602638905948183
27,0.3822841316484654,0.09633075769577913
27,0.4589744949360234,0.21740401090961547
27,0.5510497809401385,0.0020242757490365505
27,0.6615963728365803,0.17811435954012012
27,0.7943198159043792,0.019961887349006543
27,0.9536690281919292,0.47443869885680834
27,1.1449854291964725,2.2446166556541884
27,1.3746819853820282,1.96521715557231
