halo_id,r_scaled,delta_J
48,0.001100305449453,13.769159282579956
48,0.0013210387147392,19.65007460532615
48,0.0015860534787928,4.083277684767048
48,0.0019042330928867,1.6963024140828948
48,0.0022862430053776,3.7320321386132544
48,0.0027448882698043,0.5878545636539619
48,0.0032955427730067,0.6683570019741523
48,0.0039566645710832,1.9480221917203016
48,0.0047504146073584,0.2804348684348484
48,0.0057033995519175,1.3804985390450721
48,0.0068475636628487,0.040289939515142995
48,0.0082212595645699,0.14039255369561332
48,0.0098705338359591,0.3997057791205254
48,0.0118506705014745,0.10437072965845746
48,0.014228044163416,0.0971347683302731
48,0.0170823448927153,0.1456629641446816
48,0.020509249457068,0.21435862414670553
48,0.024623628426541,0.16038414328075956
48,0.0295633966595206,0.10828865232148144
48,0.0354941362381063,0.17508838960645492
48,0.0426146468147303,0.0813500992331572
48,0.0511636094188018,0.06002283000977589
48,0.0614275870955911,0.09385488769248396
48,0.0737506305604739,0.07842526899582819
48,0.0885458108521064,0.029954615026673036
48,0.1063090655615219,0.002387807350282297
48,0.1276358227656924,0.048350417144004953
48,0.1532409599033448,0.030429339439177423
48,0.183982766618797,0.009052212285036807
48,0.2208917148134356,0.011567053114763377
48,0.2652050002830813,0.02498862620678965
48,0.3184080137842777,0.05657581167333572
48,0.3822841316484654,0.22024704821485722
48,0.4589744949360234,0.34097371903849844
48,0.5510497809401385,0.3472885045345507
48,0.6615963728365803,0.05881985320118513
48,0.7943198159043792,0.01662686820492671
48,0.9536690281919292,0.5829054184134778
48,1.1449854291964725,0.6264415270791422
48,1.3746819853820282,0.003341058505080876
