halo_id,r_scaled,delta_J
0,0.001100305449453,97.6249232360642
0,0.0013210387147392,14.357911960911519
0,0.0015860534787928,1.3446703155898738
0,0.0019042330928867,7.4607314583224085
0,0.0022862430053776,2.804195263393086
0,0.0027448882698043,1.065826504090885
0,0.0032955427730067,1.2675390787981726
0,0.0039566645710832,0.585090156176775
0,0.0047504146073584,0.8777624135259372
0,0.0057033995519175,0.4618487759066477
0,0.0068475636628487,0.25091034049087
0,0.0082212595645699,0.20788261073634523
0,0.0098705338359591,0.00832696921018169
0,0.0118506705014745,0.188695107422184
0,0.014228044163416,0.2700632936935485
0,0.0170823448927153,0.423130570430379
0,0.020509249457068,0.37580185126336235
0,0.024623628426541,0.031184281803868515
0,0.0295633966595206,0.3369416763379267
0,0.0354941362381063,0.04116211420274704
0,0.0426146468147303,0.0792243495206159
0,0.0511636094188018,0.09386014228660859
0,0.0614275870955911,0.07498711851000743
0,0.0737506305604739,0.09880253751351932
0,0.0885458108521064,0.0766005573781173
0,0.1063090655615219,0.02678315976340946
0,0.1276358227656924,0.04570591527150204
0,0.1532409599033448,0.012746767673630454
0,0.183982766618797,0.04728618576858721
0,0.2208917148134356,0.04343094663157219
0,0.2652050002830813,0.07644447662711386
0,0.3184080137842777,0.16465189976069308
0,0.3822841316484654,0.45425470459074835
0,0.4589744949360234,0.011322881456844815
0,0.5510497809401385,0.1638360870684049
0,0.6615963728365803,0.23714477867567965
0,0.7943198159043792,0.1420431793325563
0,0.9536690281919292,0.12435711728842695
0,1.1449854291964725,1.055808086950676
0,1.3746819853820282,1.5883982437755513
