r_scaled,slope_Q_r,slope_Q_tot
0.001100305449453,-0.09166525125301439,-0.5479931760380253
0.0013210387147392,-0.15388226194737065,-0.6015055387503185
0.0015860534787928,-0.7964314018693549,-0.988240955812062
0.0019042330928867,-1.1697665268362438,-1.2786955092937227
0.0022862430053776,-1.284241760274446,-1.3316707859667556
0.0027448882698043,-1.3918934893154091,-1.4259809300082744
0.0032955427730067,-1.5099019633382476,-1.5094759104423503
0.0039566645710832,-1.6795306146116262,-1.6545123519098672
0.0047504146073584,-1.7726395847067449,-1.7216721646527824
0.0057033995519175,-1.854345901946087,-1.8075941378557123
0.0068475636628487,-1.9581761772164765,-1.8982044169029886
0.0082212595645699,-2.026178722712702,-1.956175025133558
0.0098705338359591,-2.0870611424111853,-2.0092362648192466
0.0118506705014745,-2.1210023597818686,-2.047580175308982
0.014228044163416,-2.1456648169227197,-2.073113789781178
0.0170823448927153,-2.1546523124115033,-2.079821486059486
0.020509249457068,-2.153740520105762,-2.071147402070063
0.024623628426541,-2.147050512249714,-2.0510735342279567
0.0295633966595206,-2.1363638999478995,-2.0239182303422045
0.0354941362381063,-2.11959075182959,-1.9888135121065462
0.0426146468147303,-2.1020964368311024,-1.951637336239262
0.0511636094188018,-2.0861297439505875,-1.9144086139060088
0.0614275870955911,-2.0737401161535978,-1.8795166494274813
0.0737506305604739,-2.0627628612658766,-1.8470068397932808
0.0885458108521064,-2.0507848912525266,-1.814329882261673
0.1063090655615219,-2.0344708875034985,-1.7791983945115573
0.1276358227656924,-2.0123490449240777,-1.7412849385608344
0.1532409599033448,-1.9819648757059993,-1.6993103854709255
0.183982766618797,-1.9411798086708054,-1.651445013378985
0.2208917148134356,-1.8863401353687843,-1.5953890815050675
0.2652050002830813,-1.8165422188895757,-1.529743651830015
0.3184080137842777,-1.7319778661868894,-1.4541084803171116
0.3822841316484654,-1.6329364500698467,-1.3686604024088034
0.4589744949360234,-1.5193741164196415,-1.2738644660069207
0.5510497809401385,-1.3926838635761434,-1.1702719723760895
0.6615963728365803,-1.253623959576194,-1.0578529894989406
0.7943198159043792,-1.103987553146565,-0.9364419902869812
0.9536690281919292,-0.9488043601022325,-0.8086215983329796
1.1449854291964725,-0.7926000678430922,-0.6762367103038454
1.3746819853820282,-0.6455097674380559,-0.5462456510475491
