r_scaled,slope_Q_r,slope_Q_tot
0.001100305449453,-0.31907941393304007,-1.3658740549424386
0.0013210387147392,-0.35006118880504067,-1.3928529160166443
0.0015860534787928,-0.9042114964312346,-1.2417554180493318
0.0019042330928867,-1.0688181389055726,-1.4479517623991969
0.0022862430053776,-1.1049545302552195,-1.4074502052337987
0.0027448882698043,-1.4916903860859119,-1.5636437401542924
0.0032955427730067,-1.6352612325937361,-1.665343988107675
0.0039566645710832,-1.6841697139203577,-1.739195368492564
0.0047504146073584,-1.7729183353116915,-1.8089097554638172
0.0057033995519175,-1.8472645944895874,-1.871607890755321
0.0068475636628487,-1.9048864566931165,-1.9311404557793241
0.0082212595645699,-1.9500728212416159,-1.9831114387409046
0.0098705338359591,-1.9898393487611552,-2.0284592948517908
0.0118506705014745,-2.0028805261635454,-2.043477503389541
0.014228044163416,-2.0070053688911083,-2.045288744653944
0.0170823448927153,-2.008453445050395,-2.0401140381611587
0.020509249457068,-2.003917226856122,-2.0308210330552994
0.024623628426541,-2.0040870469499708,-2.023504597237418
0.0295633966595206,-2.010472456983908,-2.0203406204607717
0.0354941362381063,-2.0066779359436366,-2.010144821199834
0.0426146468147303,-1.9962026340200707,-1.993859050898516
0.0511636094188018,-1.987043824882981,-1.9745819792267343
0.0614275870955911,-1.979162874299324,-1.950228520612215
0.0737506305604739,-1.9724045844100326,-1.9242779046440328
0.0885458108521064,-1.9632685947061672,-1.8958968554921576
0.1063090655615219,-1.9559102400996449,-1.870888733588394
0.1276358227656924,-1.9525708322375475,-1.852362887162354
0.1532409599033448,-1.9506491214345103,-1.8391711084430753
0.183982766618797,-1.9483889491756061,-1.8311332579263326
0.2208917148134356,-1.947707015316404,-1.8333082970705705
0.2652050002830813,-1.9522178218790085,-1.8516327444291076
0.3184080137842777,-1.962823823390388,-1.887206377078288
0.3822841316484654,-1.978359781200914,-1.9370764327891297
0.4589744949360234,-1.9961643020992423,-1.995292022835112
0.5510497809401385,-2.0130633162208444,-2.0560362091591866
0.6615963728365803,-2.023843327150976,-2.1125257906948893
0.7943198159043792,-2.0279359789603846,-2.1609257864549143
0.9536690281919292,-2.0214835880891933,-2.1980341601208417
1.1449854291964725,-2.0100139333461455,-2.227041404818122
1.3746819853820282,-2.0072292124166506,-2.2593308873184244
