r_scaled,slope_Q_r,slope_Q_tot
0.001100305449453,-1.4266965343428075,-0.9434142828306005
0.0013210387147392,-1.4457739082107932,-0.9602426289214095
0.0015860534787928,-1.4978036998590736,-1.2067762451675748
0.0019042330928867,-1.613447568919068,-1.377296266213477
0.0022862430053776,-1.6604312051326566,-1.4889300369811673
0.0027448882698043,-1.649481495323584,-1.5621214712655727
0.0032955427730067,-1.7915908736495012,-1.6915842767769358
0.0039566645710832,-1.7812757041984046,-1.7170898299167412
0.0047504146073584,-1.7967896438219637,-1.7519443611915277
0.0057033995519175,-1.8625944538496504,-1.7984376153046768
0.0068475636628487,-1.8931472642778489,-1.8308730504001505
0.0082212595645699,-1.920466805491293,-1.8571090253564881
0.0098705338359591,-1.9452481674008761,-1.8719628199015161
0.0118506705014745,-1.9624462577834836,-1.879128169701616
0.014228044163416,-1.9831539814088681,-1.8911274465046768
0.0170823448927153,-1.9925396635203771,-1.8953898013114283
0.020509249457068,-1.9958429069229642,-1.8939261181129914
0.024623628426541,-1.9894280963303572,-1.8859686392611228
0.0295633966595206,-1.968546470908033,-1.870231692600885
0.0354941362381063,-1.940295508872277,-1.8504154263017574
0.0426146468147303,-1.906211426494999,-1.8275679724499254
0.0511636094188018,-1.872766168208662,-1.8051239021288237
0.0614275870955911,-1.8446642954711923,-1.787635986221583
0.0737506305604739,-1.8210098377247226,-1.77576718995976
0.0885458108521064,-1.8004306817477302,-1.7680433378585645
0.1063090655615219,-1.7800694522915617,-1.7616505570643903
0.1276358227656924,-1.7593617689234637,-1.7554751752769913
0.1532409599033448,-1.7380825358341947,-1.7488587967184284
0.183982766618797,-1.718026270568736,-1.7431449569629298
0.2208917148134356,-1.701402088861566,-1.7401942694376
0.2652050002830813,-1.688687543561723,-1.740967486686773
0.3184080137842777,-1.6774513967665003,-1.7439072174305847
0.3822841316484654,-1.6640425148821838,-1.7462089873659585
0.4589744949360234,-1.6456991846260844,-1.7456689412718076
0.5510497809401385,-1.6227230509648394,-1.7421780287240671
0.6615963728365803,-1.5967419195991839,-1.7359985372472375
0.7943198159043792,-1.5710104673420409,-1.728488310568115
0.9536690281919292,-1.5446879686280979,-1.7194340550049025
1.1449854291964725,-1.5125187275030127,-1.705173185136175
1.3746819853820282,-1.46104845225173,-1.6786299973446148
