r_scaled,slope_Q_r,slope_Q_tot
0.001100305449453,-1.7410875823365393,-1.3335321624844452
0.0013210387147392,-1.7627505711868143,-1.3555865556599738
0.0015860534787928,-1.6784778583537228,-1.4583258576307605
0.0019042330928867,-1.6615829898659646,-1.4994802280009099
0.0022862430053776,-1.708649987286628,-1.5484175607820498
0.0027448882698043,-1.8329660903199678,-1.6949129186168044
0.0032955427730067,-1.8162911892744984,-1.7157679826130825
0.0039566645710832,-1.852432566665553,-1.777170054975692
0.0047504146073584,-1.9088814779970484,-1.824294513783695
0.0057033995519175,-1.952150678091265,-1.8816296326105273
0.0068475636628487,-1.9729808715450738,-1.9162613546583058
0.0082212595645699,-1.983468257493121,-1.9290921187101855
0.0098705338359591,-1.9937277933734825,-1.9400752422234175
0.0118506705014745,-1.990375533647022,-1.943287802228657
0.014228044163416,-1.992544195573209,-1.9421652520926012
0.0170823448927153,-1.994975367746213,-1.9373834058947306
0.020509249457068,-1.9961493169211022,-1.929083546434082
0.024623628426541,-1.994674287812205,-1.9202809599788584
0.0295633966595206,-1.98818389503762,-1.9066326229417192
0.0354941362381063,-1.9779763174590264,-1.8894469586398979
0.0426146468147303,-1.9645516189024885,-1.8703726049927956
0.0511636094188018,-1.9497961724757251,-1.8524852761158201
0.0614275870955911,-1.9342080571822406,-1.835745179943953
0.0737506305604739,-1.9175500052017764,-1.8195001083867877
0.0885458108521064,-1.9018153441060526,-1.8055626114863168
0.1063090655615219,-1.8882888605543657,-1.7941583976362658
0.1276358227656924,-1.8759343442547363,-1.7832901782311987
0.1532409599033448,-1.863910291273735,-1.7714653874081623
0.183982766618797,-1.850336816368775,-1.7569338991829
0.2208917148134356,-1.8325067859091873,-1.7381628268862213
0.2652050002830813,-1.8068408751780307,-1.7132704404459622
0.3184080137842777,-1.7708088104171587,-1.680985250629813
0.3822841316484654,-1.7240020033328316,-1.6412816681592552
0.4589744949360234,-1.6674141116326378,-1.594864034944038
0.5510497809401385,-1.6034389689568829,-1.5430089082954024
0.6615963728365803,-1.5333941242119475,-1.4863281445065002
0.7943198159043792,-1.4610872320350503,-1.4267773872505192
0.9536690281919292,-1.389375551608549,-1.3649022924277607
1.1449854291964725,-1.3181408557843803,-1.3021993033065913
1.3746819853820282,-1.2492973735255664,-1.240959435680372
