r_scaled,slope_Q_r,slope_Q_tot
0.001100305449453,-1.2684144812679963,-1.7029406397105746
0.0013210387147392,-1.292995957293377,-1.7061063238279663
0.0015860534787928,-1.3457402289555296,-1.6322718962476284
0.0019042330928867,-1.4201925371310071,-1.7184059934674027
0.0022862430053776,-1.382698051411321,-1.7855917159811328
0.0027448882698043,-1.5309415600237726,-1.8961022613733904
0.0032955427730067,-1.691372625587813,-1.9458409855147645
0.0039566645710832,-1.6338294059917366,-1.8859312015581118
0.0047504146073584,-1.7361924495393892,-1.9347764306521475
0.0057033995519175,-1.7781003883068598,-1.980977229629608
0.0068475636628487,-1.8223815847333766,-2.003909995814779
0.0082212595645699,-1.8673475739102088,-2.038855028634729
0.0098705338359591,-1.884907375620147,-2.0489788970680856
0.0118506705014745,-1.8914937512977599,-2.0472381283342322
0.014228044163416,-1.8968496063435856,-2.0378405603933
0.0170823448927153,-1.8970881665226662,-2.023270009057522
0.020509249457068,-1.8828216893585745,-1.9926969816750009
0.024623628426541,-1.866375881988899,-1.9528327076518313
0.0295633966595206,-1.8639985626999716,-1.9157250916689241
0.0354941362381063,-1.8952286724781036,-1.8939895818212253
0.0426146468147303,-1.9321546985422218,-1.8749225706969752
0.0511636094188018,-1.9613749223848118,-1.8531200450933238
0.0614275870955911,-1.9773155859034457,-1.827721862441975
0.0737506305604739,-1.9750223518185899,-1.8004041220373352
0.0885458108521064,-1.9602647390105759,-1.772683309034632
0.1063090655615219,-1.9399947293585211,-1.7470611725241558
0.1276358227656924,-1.9182553350634164,-1.7259356873745728
0.1532409599033448,-1.8982859602880442,-1.7118501762046872
0.183982766618797,-1.8824589490688481,-1.7075397653329576
0.2208917148134356,-1.8708822057756929,-1.7129981998616197
0.2652050002830813,-1.8625281593175074,-1.7273999200068388
0.3184080137842777,-1.8560967655205753,-1.7496014941901519
0.3822841316484654,-1.8506270545179957,-1.7781236149766961
0.4589744949360234,-1.845598796437336,-1.8115513131080936
0.5510497809401385,-1.8401271600060567,-1.8467725738977645
0.6615963728365803,-1.8302276481802071,-1.879486368490685
0.7943198159043792,-1.814992318157274,-1.9074015626558583
0.9536690281919292,-1.794587671060527,-1.928480265687502
1.1449854291964725,-1.7703608737424004,-1.9458945113156254
1.3746819853820282,-1.7489910160582998,-1.9676611297954179
