r_scaled,slope_Q_r,slope_Q_tot
0.001100305449453,-0.660581544132473,-0.7992316388747792
0.0013210387147392,-0.6550901356812399,-0.7843593364044311
0.0015860534787928,-1.3234354260156467,-1.3538794095918836
0.0019042330928867,-1.6090012268539875,-1.6059190958570642
0.0022862430053776,-1.637679355893249,-1.5668193178894658
0.0027448882698043,-1.8468109783183677,-1.7812345371035885
0.0032955427730067,-1.8728687777521946,-1.8780992421364966
0.0039566645710832,-1.911591395097234,-1.8831391290695945
0.0047504146073584,-1.9688996133266201,-1.9306285943994772
0.0057033995519175,-1.9962778807839117,-1.9441809836210964
0.0068475636628487,-2.0251484049771498,-1.9507826117354585
0.0082212595645699,-2.021157686525219,-1.9254691955778687
0.0098705338359591,-2.0115029762746026,-1.9064915456465548
0.0118506705014745,-1.986925092192514,-1.8706155228073984
0.014228044163416,-1.950480783626721,-1.8291275517456946
0.0170823448927153,-1.9115579446665902,-1.7885275030631682
0.020509249457068,-1.874554090367575,-1.7573849023690051
0.024623628426541,-1.8367979406714388,-1.7281328684260169
0.0295633966595206,-1.8049997913317803,-1.707589456510876
0.0354941362381063,-1.7813612569909931,-1.6968561411964171
0.0426146468147303,-1.7613221901162714,-1.6921648433642116
0.0511636094188018,-1.7442309189401657,-1.69198596843245
0.0614275870955911,-1.7273828435448677,-1.694225886097644
0.0737506305604739,-1.710378757745076,-1.6985475661119587
0.0885458108521064,-1.6937347608547788,-1.7044041822032188
0.1063090655615219,-1.676968314895763,-1.7108879573419973
0.1276358227656924,-1.6596590895903376,-1.7179316465775947
0.1532409599033448,-1.641648406936281,-1.7268412193699259
0.183982766618797,-1.6218011434014115,-1.7375506406086012
0.2208917148134356,-1.6046869681708409,-1.751593441393215
0.2652050002830813,-1.5948245438946795,-1.7710780681355964
0.3184080137842777,-1.5944709727538269,-1.7970378659598594
0.3822841316484654,-1.6033987871316384,-1.828838475879476
0.4589744949360234,-1.6194356698151982,-1.8645750905319325
0.5510497809401385,-1.640271623698923,-1.9027154808228606
0.6615963728365803,-1.6621401546677244,-1.9400779444589622
0.7943198159043792,-1.6800592746292424,-1.9745674504996673
0.9536690281919292,-1.6925330067843074,-2.008051938407692
1.1449854291964725,-1.6975526066562248,-2.0388902755148948
1.3746819853820282,-1.6962128780629335,-2.0701968066957037
