halo_id,r_scaled,delta_J
5,0.001100305449453,28.07861422141994
5,0.0013210387147392,23.010726722573303
5,0.0015860534787928,5.538748732953804
5,0.0019042330928867,6.369928055581068
5,0.0022862430053776,0.0841759092904498
5,0.0027448882698043,0.3906841618904361
5,0.0032955427730067,6.2037182462610465
5,0.0039566645710832,0.07150713991006322
5,0.0047504146073584,0.5524467967200063
5,0.0057033995519175,0.09544200299386368
5,0.0068475636628487,0.47932630956697553
5,0.0082212595645699,0.008424365801848549
5,0.0098705338359591,0.21200920821475341
5,0.0118506705014745,0.8777215587266153
5,0.014228044163416,0.29956797285748665
5,0.0170823448927153,0.1539721415250412
5,0.020509249457068,0.09885594634321376
5,0.024623628426541,0.10127441733134038
5,0.0295633966595206,0.2197955436990114
5,0.0354941362381063,0.07306795272256629
5,0.0426146468147303,0.13092559263932313
5,0.0511636094188018,0.03479798362797254
5,0.0614275870955911,0.09822699502119811
5,0.0737506305604739,0.09569062626231539
5,0.0885458108521064,0.11371770846593621
5,0.1063090655615219,0.1363605424838577
5,0.1276358227656924,0.11177475347396995
5,0.1532409599033448,0.17979400099088938
5,0.183982766618797,0.24705215426576824
5,0.2208917148134356,0.12209340164341594
5,0.2652050002830813,0.4146481305604105
5,0.3184080137842777,0.22902122539289427
5,0.3822841316484654,0.12684229423547447
5,0.4589744949360234,0.06344237506718713
5,0.5510497809401385,0.06052281842806128
5,0.6615963728365803,0.704346729473462
5,0.7943198159043792,1.0012991392527761
5,0.9536690281919292,1.0906778373104258
5,1.1449854291964725,6.259349860771874
5,1.3746819853820282,1.1076291903081912
