halo_id,r_scaled,delta_J
11,0.001100305449453,8215.532068901553
11,0.0013210387147392,519.0337929314135
11,0.0015860534787928,0.15885441684294643
11,0.0019042330928867,3.1599566372034125
11,0.0022862430053776,22.29851188794414
11,0.0027448882698043,2.3746657767606236
11,0.0032955427730067,14.042718104477391
11,0.0039566645710832,3.4959304874996815
11,0.0047504146073584,3.5748737057395936
11,0.0057033995519175,0.5757006478213637
11,0.0068475636628487,2.323487336306482
11,0.0082212595645699,1.6566682468469973
11,0.0098705338359591,0.21842421958497935
11,0.0118506705014745,0.3123502706386427
11,0.014228044163416,1.1661168680281286
11,0.0170823448927153,0.49384893338631713
11,0.020509249457068,0.11049146762646708
11,0.024623628426541,0.06737097682591775
11,0.0295633966595206,0.2757583293250739
11,0.0354941362381063,0.4023873178968755
11,0.0426146468147303,0.2998191701925689
11,0.0511636094188018,0.49645713255872354
11,0.0614275870955911,0.5886508870954941
11,0.0737506305604739,0.36360369545036386
11,0.0885458108521064,1.1189989818543624
11,0.1063090655615219,0.6430528337275235
11,0.1276358227656924,0.28082791369773724
11,0.1532409599033448,0.2219260267984771
11,0.183982766618797,0.229655579488442
11,0.2208917148134356,0.47764380533094053
11,0.2652050002830813,0.03955400750150586
11,0.3184080137842777,0.42464928245322175
11,0.3822841316484654,0.0072958929502159025
11,0.4589744949360234,0.0002135707246713761
11,0.5510497809401385,0.08526855989428571
11,0.6615963728365803,0.4288707167927287
11,0.7943198159043792,0.0639946678115639
11,0.9536690281919292,1.439432290294536
11,1.1449854291964725,2.1028744515402154
11,1.3746819853820282,1.836818609741992
