r_scaled,slope_Q_r,slope_Q_tot
0.001100305449453,-1.857070962511034,-2.0717016487250133
0.0013210387147392,-1.922634293706956,-2.133665172421711
0.0015860534787928,-1.5071222823233799,-1.4919408172106143
0.0019042330928867,-1.1005006162002808,-1.3571258326890432
0.0022862430053776,-1.912491146438009,-1.5302720930127296
0.0027448882698043,-1.6836780760179164,-1.50662103314967
0.0032955427730067,-1.773339489166355,-1.6987262596231258
0.0039566645710832,-1.6030280003598398,-1.7476799465855914
0.0047504146073584,-1.7330628532119225,-1.9532795613162701
0.0057033995519175,-1.8140203817018354,-2.053026412403955
0.0068475636628487,-1.8699410388172644,-2.0707751269062795
0.0082212595645699,-1.9136760277002351,-2.138293001167985
0.0098705338359591,-1.9417957812843842,-2.1751522373966674
0.0118506705014745,-2.013360392093757,-2.225994474435483
0.014228044163416,-2.0952350898169314,-2.264149585797308
0.0170823448927153,-2.156436710345993,-2.2682575950415247
0.020509249457068,-2.1936957088075504,-2.2559238125466505
0.024623628426541,-2.2070047847965935,-2.2294574004531422
0.0295633966595206,-2.205382207997771,-2.19184020565599
0.0354941362381063,-2.194881117221582,-2.1455370103643707
0.0426146468147303,-2.186742363768065,-2.0983847830969253
0.0511636094188018,-2.1770835597309457,-2.049656096154922
0.0614275870955911,-2.157162286369378,-1.994122965010487
0.0737506305604739,-2.1235426432361404,-1.930416368309824
0.0885458108521064,-2.077595598270806,-1.8616986610099366
0.1063090655615219,-2.0194123854645634,-1.7940458158362635
0.1276358227656924,-1.9494026048408233,-1.732305948770585
0.1532409599033448,-1.8694353924846838,-1.6771632890758603
0.183982766618797,-1.7821608192703111,-1.6285651351959611
0.2208917148134356,-1.6902466600803283,-1.5867173918291424
0.2652050002830813,-1.5952257173960134,-1.5499629501839687
0.3184080137842777,-1.4957813117859131,-1.5145298392297164
0.3822841316484654,-1.389438731483383,-1.4764872393940136
0.4589744949360234,-1.275169555016833,-1.4340779968853834
0.5510497809401385,-1.151718865551115,-1.385715105724782
0.6615963728365803,-1.019841673314947,-1.3318087632355664
0.7943198159043792,-0.8807698032794729,-1.2722973045270747
0.9536690281919292,-0.7360441541306804,-1.2056726643807265
1.1449854291964725,-0.5831636372669067,-1.1270733621784896
1.3746819853820282,-0.4191444718396965,-1.0293417374821434
