r_scaled,slope_Q_r,slope_Q_tot
0.001100305449453,-5.1341389827400254,-0.9342109500182915
0.0013210387147392,-5.113981720131322,-0.9676159787464028
0.0015860534787928,-3.787817452522625,-1.4150471582080772
0.0019042330928867,-2.807448341695281,-1.3006118082465186
0.0022862430053776,-2.4417817349237687,-1.222239133252494
0.0027448882698043,-2.3034372640897662,-1.3239602611175423
0.0032955427730067,-2.121083695206628,-1.5048394031857657
0.0039566645710832,-2.121166249074199,-1.711423719254772
0.0047504146073584,-2.164388931189312,-1.8861375409561625
0.0057033995519175,-2.114940623051335,-1.9813847354044014
0.0068475636628487,-2.1159861066433603,-2.0747338585388526
0.0082212595645699,-2.1603647464836797,-2.136626242461924
0.0098705338359591,-2.2141166426892642,-2.203896793639857
0.0118506705014745,-2.2327327088734226,-2.2440361204487216
0.014228044163416,-2.268238589025238,-2.2503505645339663
0.0170823448927153,-2.268790422071884,-2.2261342369810917
0.020509249457068,-2.271690064849979,-2.2126319959218597
0.024623628426541,-2.2671007577650384,-2.194540916365936
0.0295633966595206,-2.255973945946984,-2.1650028371000123
0.0354941362381063,-2.248036356301584,-2.136370033123179
0.0426146468147303,-2.239297312180433,-2.1007868427026977
0.0511636094188018,-2.221379010997455,-2.0570415101789643
0.0614275870955911,-2.1961142299123413,-2.0041731400503844
0.0737506305604739,-2.1675558771405044,-1.9484256139203433
0.0885458108521064,-2.137485111366315,-1.8891038542723768
0.1063090655615219,-2.1068004210233195,-1.830835329784419
0.1276358227656924,-2.0784093562192245,-1.7773923123133537
0.1532409599033448,-2.0570525357306835,-1.7343355946663555
0.183982766618797,-2.047730990063182,-1.7077265965947368
0.2208917148134356,-2.051965320215506,-1.6988468455425778
0.2652050002830813,-2.0684103759799237,-1.706387515376586
0.3184080137842777,-2.095765260435018,-1.7284933081691674
0.3822841316484654,-2.133308749527102,-1.7629742757433626
0.4589744949360234,-2.1797477939297814,-1.805876425134116
0.5510497809401385,-2.23315613713105,-1.8527574553183432
0.6615963728365803,-2.2913622546653976,-1.8989493410316904
0.7943198159043792,-2.351873145386117,-1.9388217443241986
0.9536690281919292,-2.413750382304258,-1.9677529562453027
1.1449854291964725,-2.473642615815984,-1.9806308214279058
1.3746819853820282,-2.526347298062822,-1.9707770206973017
