r_scaled,slope_Q_r,slope_Q_tot
0.001100305449453,-2.726541955140977,-1.38242067608485
0.0013210387147392,-2.7322163913061788,-1.3929289491362202
0.0015860534787928,-2.4530861722939594,-1.7408913970307756
0.0019042330928867,-2.1269772218700687,-1.8471532365353136
0.0022862430053776,-1.688050209759481,-1.2660305158553389
0.0027448882698043,-1.4807541774476298,-1.412885929871947
0.0032955427730067,-1.5267649110278332,-1.4819832029508815
0.0039566645710832,-1.5297468960587546,-1.4975282104165186
0.0047504146073584,-1.6018464388143059,-1.6198353570809825
0.0057033995519175,-1.6372473750511867,-1.6618298205431514
0.0068475636628487,-1.7548952969300853,-1.7459389908891456
0.0082212595645699,-1.8448918480807088,-1.8039313834645592
0.0098705338359591,-1.8889659968064962,-1.8282197397812077
0.0118506705014745,-1.9163412665250834,-1.839549325422917
0.014228044163416,-1.923400087402544,-1.8453965329944844
0.0170823448927153,-1.917061666554276,-1.838581248608334
0.020509249457068,-1.9100123629516739,-1.837387997760459
0.024623628426541,-1.9102868773412953,-1.8416462211744544
0.0295633966595206,-1.9103674602229899,-1.8475328886777562
0.0354941362381063,-1.9107468171354212,-1.8525912858948634
0.0426146468147303,-1.9133341912537976,-1.8563359256278922
0.0511636094188018,-1.9136586719525885,-1.860341714711175
0.0614275870955911,-1.9123782621401189,-1.8634573511284847
0.0737506305604739,-1.9078309610562256,-1.8633088799034974
0.0885458108521064,-1.8989837285910565,-1.8584293444312487
0.1063090655615219,-1.8893272153531746,-1.8519415964995007
0.1276358227656924,-1.8794456455284045,-1.8462163732764434
0.1532409599033448,-1.8688009883538101,-1.8402985505242628
0.183982766618797,-1.8584904866666445,-1.8335508419788447
0.2208917148134356,-1.8491679847400628,-1.8254132291657486
0.2652050002830813,-1.8392860073650177,-1.8156242305070969
0.3184080137842777,-1.8266827839348654,-1.8033020725930065
0.3822841316484654,-1.8103702556539,-1.787798263503094
0.4589744949360234,-1.790039935753853,-1.7683800858797811
0.5510497809401385,-1.7663525490746084,-1.744820458636318
0.6615963728365803,-1.7398216699039493,-1.7171988499493822
0.7943198159043792,-1.7119219697338774,-1.686917720937023
0.9536690281919292,-1.684883734482737,-1.6555078121503155
1.1449854291964725,-1.6604218453337714,-1.6246068638013005
1.3746819853820282,-1.6438168947033307,-1.5991163112742868
