x,y
-1.9891653433953014, 0.24066492762518576
-1.972193430787376, 0.23329752953813188
-1.9552215181794508, 0.22593013145107754
-1.9382496055715255, 0.21912945629379665
-1.9212776929636002, 0.21119533527696843
-1.9043057803556747, 0.20439466011968754
-1.8873338677477496, 0.19646053910285977
-1.870361955139824, 0.18909314101580543
-1.8533900425318988, 0.1817257429287511
-1.8364181299239735, 0.17379162191192332
-1.8194462173160482, 0.16699094675464243
-1.8024743047081229, 0.15905682573781466
-1.7855023921001973, 0.15225615058053332
-1.7685304794922723, 0.144322029563706
-1.7515585668843467, 0.1375213544064251
-1.7345866542764217, 0.12958723338959688
-1.7176147416684961, 0.12278655823231599
-1.7006428290605708, 0.11485243721548821
-1.6836709164526455, 0.10748503912843388
-1.6666990038447203, 0.10011764104137955
-1.649727091236795, 0.09275024295432521
-1.6327551786288694, 0.08538284486727088
-1.6157832660209444, 0.07858216970998999
-1.5988113534130188, 0.0717814945527091
-1.5818394408050935, 0.06498081939542821
-1.5648675281971682, 0.05761342130837388
-1.547895615589243, 0.0502460232213191
-1.5309237029813176, 0.043445348064038214
-1.5139517903733923, 0.036644672906757325
-1.496979877765467, 0.029843997749476436
-1.4800079651575415, 0.023043322592195548
-1.4630360525496162, 0.017376093294461548
-1.446064139941691, 0.010008695207407214
-1.429940822964162, 0.008195181832131748
-1.4121203147258403, -0.003025932177381563
-1.395148402117915, -0.01096005319420934
-1.3781764895099897, -0.015493836632396452
-1.3612045769020642, -0.02172778885990434
-1.344232664294139, -0.027961741087411784
-1.3272607516862136, -0.033628970385145784
-1.3102888390782883, -0.039296199682879784
-1.293316926470363, -0.04496342898061423
-1.2763450138624377, -0.05063065827834823
-1.2593731012545124, -0.055731164646308784
-1.242401188646587, -0.06196511687381667
-1.2254292760386616, -0.06649890031200378
-1.2084573634307363, -0.0710326837501909
-1.191485450822811, -0.0761331901181519
-1.1745135382148857, -0.08236714234565934
-1.1575416256069604, -0.0857674799243
-1.140569712999035, -0.08973454043271367
-1.1235978003911098, -0.09596849266022156
-1.1066258877831845, -0.09766866144954145
-1.089653975175259, -0.10333589074727545
-1.0726820625673337, -0.10673622832591612
-1.0557101499594084, -0.11013656590455634
-1.038738237351483, -0.113536903483197
-1.0217663247435578, -0.11693724106183767
-1.0047944121356325, -0.119204132780931
-0.9878224995277072, -0.12373791621911856
-0.9708505869197819, -0.12373791621911856
-0.9538786743118564, -0.12770497672753223
-0.9369067617039311, -0.13053859137639945
-0.9199348490960058, -0.13053859137639945
-0.9029629364880805, -0.13167203723594634
-0.8859910238801552, -0.135072374814587
-0.8690191112722299, -0.13733926653368034
-0.8520471986643046, -0.13733926653368034
-0.8350752860563793, -0.13733926653368034
-0.8181033734484537, -0.13733926653368034
-0.8011314608405284, -0.13733926653368034
-0.7841595482326031, -0.13733926653368034
-0.7671876356246778, -0.13733926653368034
-0.7502157230167525, -0.13733926653368034
-0.7332438104088272, -0.13620582067413345
-0.716271897800902, -0.13167203723594634
-0.6992999851929764, -0.13053859137639945
-0.6823280725850511, -0.13053859137639945
-0.6653561599771258, -0.12657153086798578
-0.6483842473692005, -0.12373791621911856
-0.6314123347612752, -0.12260447035957167
-0.6144404221533499, -0.11693724106183767
-0.5974685095454246, -0.1146703493427439
-0.5804965969374993, -0.11013656590455634
-0.5635246843295738, -0.10503605953659578
-0.5465527717216485, -0.10050227609840823
-0.5295808591137234, -0.09596849266022156
-0.5126089465057979, -0.08973454043271367
-0.4956370338978724, -0.08350058820520623
-0.4786651212899473, -0.07726663597769878
-0.4616932086820218, -0.0704659608204179
-0.4447212960740967, -0.06309856273336312
-0.4277493834661712, -0.055731164646308784
-0.4107774708582461, -0.04723032069970756
-0.3938055582503206, -0.03872947675310634
-0.3768336456423955, -0.030228632806505562
-0.35986173303447, -0.020027620070584007
-0.3428898204265445, -0.01096005319420934
-0.3250693121882233, -0.002005830903789363
-0.3089459952106939, 0.01114214106695366
-0.2919740826027688, 0.02190987673264866
-0.2750021699948433, 0.03267761239834366
-0.2580302573869182, 0.04514551685335855
-0.24105834477899268, 0.05704669837859999
-0.22408643217106716, 0.07008132576338877
-0.20711451956314209, 0.08368267607795055
-0.19014260695521656, 0.09728402639251277
-0.1731706943472915, 0.11315226842616788
-0.15619878173936597, 0.1267536187407301
-0.1392268691314409, 0.14262186077438566
-0.12225495652351537, 0.15735665694849432
-0.10528304391558985, 0.17435834484169677
-0.08831113130766477, 0.19079330980512577
-0.07133921869973925, 0.2089284435578751
-0.05436730609181417, 0.22593013145107754
