halo_idx,r_scaled,rho_scaled
32,0.0011003054494530783,13892703.309579777
32,0.0013210387147392024,13474719.807235038
32,0.0015860534787928678,12341595.655520614
32,0.001904233092886742,10481472.896069527
32,0.0022862430053776014,9568579.183273766
32,0.002744888269804314,8485140.404250123
32,0.0032955427730067214,6574120.514317046
32,0.003956664571083289,5260508.637371968
32,0.00475041460735845,4130938.9529074784
32,0.005703399551917563,3035335.6634786148
32,0.006847563662848714,2420848.4757061587
32,0.008221259564569927,1928130.639097084
32,0.009870533835959136,1537490.9945579262
32,0.011850670501474531,1124491.8655066371
32,0.014228044163416009,862935.8280617964
32,0.017082344892715387,644144.9017046939
32,0.02050924945706801,481876.0484693624
32,0.024623628426541026,349978.7836721822
32,0.029563396659520607,249088.11191033994
32,0.0354941362381063,175987.89710361222
32,0.042614646814730386,123993.41837382177
32,0.05116360941880182,86579.20933541666
32,0.06142758709559115,59716.76976292997
32,0.0737506305604739,39975.04451880474
32,0.0885458108521064,27114.20178663256
32,0.10630906556152198,17969.127321909145
32,0.1276358227656924,12267.750664870175
32,0.1532409599033448,8401.08430682632
32,0.18398276661879706,5623.549409783283
32,0.2208917148134356,3671.4965665552304
32,0.26520500028308136,2396.3305802161476
32,0.3184080137842777,1483.869771966994
32,0.3822841316484654,857.6828934650182
32,0.4589744949360234,474.55600458058507
32,0.5510497809401385,261.9534757023286
32,0.6615963728365803,157.5485698291694
32,0.7943198159043792,113.76123586741284
32,0.9536690281919291,61.88646722740022
32,1.1449854291964723,28.29453781358989
32,1.3746819853820282,11.649538706120863
